cusip,year,ikb,ikn,qb,qn,d75,d76,d77,d78,d79,d80,d81,d82,d83,d84,d85,ikb_1,ikn_1,qb_1,qn_1,cikb,cikn,cqb,cqn,cikb_1,cqb_1,cikb_2
770553,80,.0671993,.1319835,-.3164061,-1.125152,0,0,0,0,0,1,0,0,0,0,0,.2157579,.1874698,-.3903158,-1.193916,-.1485586,-.0554863,.0739096,.0687646,.0015416,-.0533732,.0508275
770553,81,.0858962,.1551557,-.294307,-.982976,0,0,0,0,0,0,1,0,0,0,0,.0671993,.1319835,-.3164061,-1.125152,.0186969,.0231722,.0220992,.1421759,-.1485586,.0739096,.0015416
770553,82,.0427311,.1600121,.0601232,-.2466864,0,0,0,0,0,0,0,1,0,0,0,.0858962,.1551557,-.294307,-.982976,-.0431651,.0048564,.3544302,.7362896,.0186969,.0220992,-.1485586
770553,83,.1326241,.1686895,-.2584478,-.7228482,0,0,0,0,0,0,0,0,1,0,0,.0427311,.1600121,.0601232,-.2466864,.089893,.0086774,-.318571,-.4761618,-.0431651,.3544302,.0186969
770553,84,.2175687,.2609574,.7378899,.9759803,0,0,0,0,0,0,0,0,0,1,0,.1326241,.1686895,-.2584478,-.7228482,.0849446,.0922679,.9963377,1.698828,.089893,-.318571,-.0431651
770553,85,.014692,.1162796,.4205223,.4267608,0,0,0,0,0,0,0,0,0,0,1,.2175687,.2609574,.7378899,.9759803,-.2028767,-.1446778,-.3173676,-.5492195,.0849446,.9963377,.089893
774347,75,.063877,.182227,-.0844973,-1.056191,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
774347,76,.0321195,.1493665,-.0641143,-.8536532,0,1,0,0,0,0,0,0,0,0,0,.063877,.182227,-.0844973,-1.056191,-.0317575,-.0328605,.0203831,.2025378,,,
774347,77,.0886703,.1886999,.0607512,-.5158891,0,0,1,0,0,0,0,0,0,0,0,.0321195,.1493665,-.0641143,-.8536532,.0565508,.0393335,.1248655,.3377641,-.0317575,.0203831,
774347,78,.1457485,.1999726,-.0743594,-.7239155,0,0,0,1,0,0,0,0,0,0,0,.0886703,.1886999,.0607512,-.5158891,.0570782,.0112727,-.1351106,-.2080263,.0565508,.1248655,-.0317575
774347,79,.180013,.2119718,.0297228,-.4529558,0,0,0,0,1,0,0,0,0,0,0,.1457485,.1999726,-.0743594,-.7239155,.0342645,.0119991,.1040822,.2709596,.0570782,-.1351106,.0565508
774347,80,.1425163,.2004246,.2700987,.0506737,0,0,0,0,0,1,0,0,0,0,0,.180013,.2119718,.0297228,-.4529558,-.0374967,-.0115472,.240376,.5036295,.0342645,.1040822,.0570782
774347,81,.0705619,.1744943,1.339666,2.180201,0,0,0,0,0,0,1,0,0,0,0,.1425163,.2004246,.2700987,.0506737,-.0719544,-.0259303,1.069567,2.129527,-.0374967,.240376,.0342645
774347,82,.1439918,.2852527,.4904349,.5125821,0,0,0,0,0,0,0,1,0,0,0,.0705619,.1744943,1.339666,2.180201,.0734299,.1107585,-.849231,-1.667619,-.0719544,1.069567,-.0374967
774347,83,.1225428,.2393202,.8287629,1.03648,0,0,0,0,0,0,0,0,1,0,0,.1439918,.2852527,.4904349,.5125821,-.021449,-.0459325,.338328,.5238977,.0734299,-.849231,-.0719544
774347,84,.233771,.2910551,1.916965,2.626868,0,0,0,0,0,0,0,0,0,1,0,.1225428,.2393202,.8287629,1.03648,.1112282,.0517348,1.088202,1.590389,-.021449,.338328,.0734299
774347,85,.329674,.35384,1.306418,1.716995,0,0,0,0,0,0,0,0,0,0,1,.233771,.2910551,1.916965,2.626868,.095903,.0627849,-.6105469,-.9098736,.1112282,1.088202,-.021449
775371,75,.1129486,.2060901,.3461854,.2576994,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
775371,76,.0965342,.148651,.5539076,.563732,0,1,0,0,0,0,0,0,0,0,0,.1129486,.2060901,.3461854,.2576994,-.0164144,-.0574392,.2077222,.3060326,,,
775371,77,.1040727,.1020493,.3017656,.22709,0,0,1,0,0,0,0,0,0,0,0,.0965342,.148651,.5539076,.563732,.0075385,-.0466017,-.2521421,-.336642,-.0164144,.2077222,
775371,78,.0756175,.0858144,-.4221759,-.7504854,0,0,0,1,0,0,0,0,0,0,0,.1040727,.1020493,.3017656,.22709,-.0284552,-.0162349,-.7239414,-.9775754,.0075385,-.2521421,-.0164144
775371,79,.1613874,.1590396,-.6113532,-.9965579,0,0,0,0,1,0,0,0,0,0,0,.0756175,.0858144,-.4221759,-.7504854,.0857699,.0732251,-.1891773,-.2460725,-.0284552,-.7239414,.0075385
775371,80,.1066025,.1034263,-.3522996,-.6583658,0,0,0,0,0,1,0,0,0,0,0,.1613874,.1590396,-.6113532,-.9965579,-.0547849,-.0556132,.2590535,.338192,.0857699,-.1891773,-.0284552
775371,81,.170693,.1769414,-.5423465,-.9392601,0,0,0,0,0,0,1,0,0,0,0,.1066025,.1034263,-.3522996,-.6583658,.0640905,.0735151,-.1900469,-.2808942,-.0547849,.2590535,.0857699
775371,82,.0304453,.1179494,-.3173333,-.6329895,0,0,0,0,0,0,0,1,0,0,0,.170693,.1769414,-.5423465,-.9392601,-.1402477,-.058992,.2250133,.3062706,.0640905,-.1900469,-.0547849
775371,83,.0565397,.0734548,-.1318239,-.3119088,0,0,0,0,0,0,0,0,1,0,0,.0304453,.1179494,-.3173333,-.6329895,.0260944,-.0444945,.1855093,.3210806,-.1402477,.2250133,.0640905
775371,84,.1507985,.1401642,.6377488,.7142345,0,0,0,0,0,0,0,0,0,1,0,.0565397,.0734548,-.1318239,-.3119088,.0942588,.0667093,.7695727,1.026143,.0260944,.1855093,-.1402477
775371,85,.1074286,.1635433,.6066614,.6870168,0,0,0,0,0,0,0,0,0,0,1,.1507985,.1401642,.6377488,.7142345,-.0433699,.0233791,-.0310873,-.0272177,.0942588,.7695727,.0260944
784015,75,.1515974,.2385648,-.7419595,-1.802067,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
784015,76,.103595,.099887,-.6775832,-1.425725,0,1,0,0,0,0,0,0,0,0,0,.1515974,.2385648,-.7419595,-1.802067,-.0480024,-.1386778,.0643762,.3763419,,,
784015,77,.1370193,.1521566,-.4935226,-1.168988,0,0,1,0,0,0,0,0,0,0,0,.103595,.099887,-.6775832,-1.425725,.0334243,.0522696,.1840606,.256737,-.0480024,.0643762,
784015,78,.0926402,.1296643,-.6771061,-1.481036,0,0,0,1,0,0,0,0,0,0,0,.1370193,.1521566,-.4935226,-1.168988,-.0443791,-.0224923,-.1835834,-.3120481,.0334243,.1840606,-.0480024
784015,79,.1215898,.1012663,-.7934138,-1.584503,0,0,0,0,1,0,0,0,0,0,0,.0926402,.1296643,-.6771061,-1.481036,.0289496,-.028398,-.1163077,-.1034665,-.0443791,-.1835834,.0334243
784015,80,.096757,.1104536,-.7071369,-1.485296,0,0,0,0,0,1,0,0,0,0,0,.1215898,.1012663,-.7934138,-1.584503,-.0248328,.0091873,.0862769,.0992073,.0289496,-.1163077,-.0443791
784015,81,.0976627,.1519374,-.7565687,-1.537693,0,0,0,0,0,0,1,0,0,0,0,.096757,.1104536,-.7071369,-1.485296,.0009057,.0414838,-.0494318,-.0523975,-.0248328,.0862769,.0289496
784015,82,.0703552,.1121491,-.8055464,-1.50649,0,0,0,0,0,0,0,1,0,0,0,.0976627,.1519374,-.7565687,-1.537693,-.0273075,-.0397882,-.0489777,.0312034,.0009057,-.0494318,-.0248328
784015,83,.0289588,.072542,-.6299753,-1.181996,0,0,0,0,0,0,0,0,1,0,0,.0703552,.1121491,-.8055464,-1.50649,-.0413964,-.0396072,.1755711,.324494,-.0273075,-.0489777,.0009057
784015,84,.1084108,.1372052,-.5743972,-1.083989,0,0,0,0,0,0,0,0,0,1,0,.0289588,.072542,-.6299753,-1.181996,.079452,.0646632,.0555781,.0980066,-.0413964,.1755711,-.0273075
784015,85,.187329,.2348421,-.4180463,-.8578193,0,0,0,0,0,0,0,0,0,0,1,.1084108,.1372052,-.5743972,-1.083989,.0789182,.0976369,.1563509,.2261698,.079452,.0555781,-.0413964
786514,75,.1024959,.1601211,.0990694,-.1901553,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
786514,76,.1535568,.1625517,.1479333,-.0758395,0,1,0,0,0,0,0,0,0,0,0,.1024959,.1601211,.0990694,-.1901553,.0510609,.0024306,.048864,.1143157,,,
786514,77,.1877635,.2464167,.1959713,-.0225197,0,0,1,0,0,0,0,0,0,0,0,.1535568,.1625517,.1479333,-.0758395,.0342067,.083865,.048038,.0533198,.0510609,.048864,
786514,78,.1722956,.1958728,.4858674,.4545211,0,0,0,1,0,0,0,0,0,0,0,.1877635,.2464167,.1959713,-.0225197,-.0154679,-.0505439,.2898961,.4770408,.0342067,.048038,.0510609
786514,79,.1770481,.2281986,.2459249,.1087411,0,0,0,0,1,0,0,0,0,0,0,.1722956,.1958728,.4858674,.4545211,.0047525,.0323258,-.2399425,-.34578,-.0154679,.2898961,.0342067
786514,80,.143965,.1877353,.0270962,-.1852369,0,0,0,0,0,1,0,0,0,0,0,.1770481,.2281986,.2459249,.1087411,-.0330831,-.0404633,-.2188287,-.2939779,.0047525,-.2399425,-.0154679
786514,81,.1726435,.1738325,-.140094,-.3934744,0,0,0,0,0,0,1,0,0,0,0,.143965,.1877353,.0270962,-.1852369,.0286785,-.0139028,-.1671903,-.2082375,-.0330831,-.2188287,.0047525
786514,82,.138065,.1583946,-.2375948,-.552784,0,0,0,0,0,0,0,1,0,0,0,.1726435,.1738325,-.140094,-.3934744,-.0345785,-.0154378,-.0975008,-.1593096,.0286785,-.1671903,-.0330831
786514,83,.136759,.1680376,-.0339616,-.2606477,0,0,0,0,0,0,0,0,1,0,0,.138065,.1583946,-.2375948,-.552784,-.001306,.009643,.2036332,.2921363,-.0345785,-.0975008,.0286785
786514,84,.1680475,.2072438,.0476052,-.1436684,0,0,0,0,0,0,0,0,0,1,0,.136759,.1680376,-.0339616,-.2606477,.0312885,.0392061,.0815668,.1169793,-.001306,.2036332,-.0345785
786514,85,.1236005,.1784812,.1116909,-.0538197,0,0,0,0,0,0,0,0,0,0,1,.1680475,.2072438,.0476052,-.1436684,-.044447,-.0287625,.0640857,.0898486,.0312885,.0815668,-.001306
809877,75,.1786896,.2145202,-.3602791,-.5357798,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
809877,76,.172754,.1726516,-.3587543,-.4823952,0,1,0,0,0,0,0,0,0,0,0,.1786896,.2145202,-.3602791,-.5357798,-.0059356,-.0418686,.0015248,.0533846,,,
809877,77,.1156886,.1196605,-.0759447,-.1618246,0,0,1,0,0,0,0,0,0,0,0,.172754,.1726516,-.3587543,-.4823952,-.0570654,-.0529912,.2828096,.3205706,-.0059356,.0015248,
809877,78,.0855082,.0988441,-.5261996,-.6835461,0,0,0,1,0,0,0,0,0,0,0,.1156886,.1196605,-.0759447,-.1618246,-.0301804,-.0208163,-.4502549,-.5217216,-.0570654,.2828096,-.0059356
809877,79,.1172175,.120109,-.7133509,-.8767148,0,0,0,0,1,0,0,0,0,0,0,.0855082,.0988441,-.5261996,-.6835461,.0317093,.0212649,-.1871513,-.1931686,-.0301804,-.4502549,-.0570654
809877,80,.1311634,.1438874,-.6655639,-.8152548,0,0,0,0,0,1,0,0,0,0,0,.1172175,.120109,-.7133509,-.8767148,.0139459,.0237783,.047787,.06146,.0317093,-.1871513,-.0301804
809877,81,.1530523,.1555047,-.6667731,-.7959489,0,0,0,0,0,0,1,0,0,0,0,.1311634,.1438874,-.6655639,-.8152548,.0218889,.0116173,-.0012092,.0193059,.0139459,.047787,.0317093
809877,82,.1425977,.16324,-.9023823,-1.057731,0,0,0,0,0,0,0,1,0,0,0,.1530523,.1555047,-.6667731,-.7959489,-.0104546,.0077353,-.2356092,-.2617819,.0218889,-.0012092,.0139459
809877,83,.0729931,.0948028,-.7721062,-.8840687,0,0,0,0,0,0,0,0,1,0,0,.1425977,.16324,-.9023823,-1.057731,-.0696046,-.0684372,.130276,.1736621,-.0104546,-.2356092,.0218889
809877,84,.1425538,.1206288,-.2735906,-.3250228,0,0,0,0,0,0,0,0,0,1,0,.0729931,.0948028,-.7721062,-.8840687,.0695607,.025826,.4985157,.5590459,-.0696046,.130276,-.0104546
809877,85,.1869382,.1955278,-.0380293,-.0861917,0,0,0,0,0,0,0,0,0,0,1,.1425538,.1206288,-.2735906,-.3250228,.0443844,.074899,.2355613,.2388311,.0695607,.4985157,-.0696046
832377,75,.1119659,.1431501,3.601361,5.851451,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
832377,76,.1599168,.1896838,4.321508,6.744179,0,1,0,0,0,0,0,0,0,0,0,.1119659,.1431501,3.601361,5.851451,.0479509,.0465337,.7201469,.8927279,,,
832377,77,.1844639,.1939522,5.466187,8.453375,0,0,1,0,0,0,0,0,0,0,0,.1599168,.1896838,4.321508,6.744179,.0245471,.0042684,1.14468,1.709196,.0479509,.7201469,
832377,78,.2536661,.2486223,6.034183,9.43583,0,0,0,1,0,0,0,0,0,0,0,.1844639,.1939522,5.466187,8.453375,.0692022,.0546701,.5679955,.9824553,.0245471,1.14468,.0479509
832377,79,.2787753,.2436189,9.157542,14.82674,0,0,0,0,1,0,0,0,0,0,0,.2536661,.2486223,6.034183,9.43583,.0251092,-.0050035,3.123359,5.390913,.0692022,.5679955,.0245471
832377,80,.2450682,.2831117,9.488826,16.38472,0,0,0,0,0,1,0,0,0,0,0,.2787753,.2436189,9.157542,14.82674,-.0337071,.0394928,.3312836,1.557979,.0251092,3.123359,.0692022
832377,81,.2001888,.3021517,10.21523,16.94849,0,0,0,0,0,0,1,0,0,0,0,.2450682,.2831117,9.488826,16.38472,-.0448794,.01904,.726409,.5637722,-.0337071,.3312836,.0251092
832377,82,.3459434,.3071324,6.407879,9.236356,0,0,0,0,0,0,0,1,0,0,0,.2001888,.3021517,10.21523,16.94849,.1457546,.0049807,-3.807356,-7.712138,-.0448794,.726409,-.0337071
832377,83,.114584,.2146409,5.093212,7.883833,0,0,0,0,0,0,0,0,1,0,0,.3459434,.3071324,6.407879,9.236356,-.2313594,-.0924915,-1.314667,-1.352522,.1457546,-3.807356,-.0448794
832377,84,.139775,.2032875,3.571542,5.129052,0,0,0,0,0,0,0,0,0,1,0,.114584,.2146409,5.093212,7.883833,.025191,-.0113534,-1.521671,-2.754781,-.2313594,-1.314667,.1457546
832377,85,.1583114,.1915679,2.490203,3.409634,0,0,0,0,0,0,0,0,0,0,1,.139775,.2032875,3.571542,5.129052,.0185364,-.0117195,-1.081339,-1.719418,.025191,-1.521671,-.2313594
852206,75,-.1056028,.109083,1.667537,3.653924,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
852206,76,.1113929,.162949,3.128899,5.969588,0,1,0,0,0,0,0,0,0,0,0,-.1056028,.109083,1.667537,3.653924,.2169957,.053866,1.461363,2.315664,,,
852206,77,.1672901,.2241042,4.16149,7.827268,0,0,1,0,0,0,0,0,0,0,0,.1113929,.162949,3.128899,5.969588,.0558972,.0611552,1.032591,1.85768,.2169957,1.461363,
852206,78,.222079,.2905657,3.006604,5.301527,0,0,0,1,0,0,0,0,0,0,0,.1672901,.2241042,4.16149,7.827268,.0547889,.0664614,-1.154886,-2.525742,.0558972,1.032591,.2169957
852206,79,.1926366,.2073264,1.276801,1.922486,0,0,0,0,1,0,0,0,0,0,0,.222079,.2905657,3.006604,5.301527,-.0294424,-.0832393,-1.729803,-3.379041,.0547889,-1.154886,.0558972
852206,80,.237444,.3434913,1.24612,1.888167,0,0,0,0,0,1,0,0,0,0,0,.1926366,.2073264,1.276801,1.922486,.0448074,.1361649,-.0306814,-.034319,-.0294424,-1.729803,.0547889
852206,81,.1717179,.1631411,1.372883,1.893044,0,0,0,0,0,0,1,0,0,0,0,.237444,.3434913,1.24612,1.888167,-.0657261,-.1803503,.1267629,.0048776,.0448074,-.0306814,-.0294424
852206,82,.0329111,.1448854,1.039548,1.404001,0,0,0,0,0,0,0,1,0,0,0,.1717179,.1631411,1.372883,1.893044,-.1388068,-.0182557,-.3333346,-.4890438,-.0657261,.1267629,.0448074
852206,83,.1465326,.1884087,1.42037,1.816198,0,0,0,0,0,0,0,0,1,0,0,.0329111,.1448854,1.039548,1.404001,.1136215,.0435233,.3808223,.4121974,-.1388068,-.3333346,-.0657261
852206,84,.1686528,.1449485,1.857711,2.40748,0,0,0,0,0,0,0,0,0,1,0,.1465326,.1884087,1.42037,1.816198,.0221202,-.0434603,.4373407,.5912824,.1136215,.3808223,-.1388068
852206,85,.1003128,.1701101,1.542287,2.085705,0,0,0,0,0,0,0,0,0,0,1,.1686528,.1449485,1.857711,2.40748,-.06834,.0251617,-.3154237,-.3217754,.0221202,.4373407,.1136215
853734,75,.427123,.4441033,.8846624,.9349326,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
853734,76,.3126342,.3261356,.6103451,.6212247,0,1,0,0,0,0,0,0,0,0,0,.427123,.4441033,.8846624,.9349326,-.1144888,-.1179677,-.2743173,-.3137079,,,
853734,77,.2016629,.1814021,.6877175,.6987296,0,0,1,0,0,0,0,0,0,0,0,.3126342,.3261356,.6103451,.6212247,-.1109713,-.1447335,.0773724,.0775049,-.1144888,-.2743173,
853734,78,.11583,.1139096,.7068099,.7265785,0,0,0,1,0,0,0,0,0,0,0,.2016629,.1814021,.6877175,.6987296,-.0858329,-.0674925,.0190924,.0278489,-.1109713,.0773724,-.1144888
853734,79,.0706598,.0839902,.8852702,.9256352,0,0,0,0,1,0,0,0,0,0,0,.11583,.1139096,.7068099,.7265785,-.0451702,-.0299195,.1784603,.1990567,-.0858329,.0190924,-.1109713
853734,80,.1180855,.124693,1.851517,1.956517,0,0,0,0,0,1,0,0,0,0,0,.0706598,.0839902,.8852702,.9256352,.0474257,.0407028,.9662472,1.030882,-.0451702,.1784603,-.0858329
853734,81,.3903638,.361128,2.803164,2.959125,0,0,0,0,0,0,1,0,0,0,0,.1180855,.124693,1.851517,1.956517,.2722783,.236435,.9516468,1.002608,.0474257,.9662472,-.0451702
853734,82,.1679996,.1846055,.374382,.3755537,0,0,0,0,0,0,0,1,0,0,0,.3903638,.361128,2.803164,2.959125,-.2223642,-.1765225,-2.428782,-2.583571,.2722783,.9516468,.0474257
853734,83,.1293231,.1517982,-.0412904,-.0836631,0,0,0,0,0,0,0,0,1,0,0,.1679996,.1846055,.374382,.3755537,-.0386765,-.0328073,-.4156724,-.4592168,-.2223642,-2.428782,.2722783
853734,84,.1341738,.1402007,.1062335,.0849211,0,0,0,0,0,0,0,0,0,1,0,.1293231,.1517982,-.0412904,-.0836631,.0048507,-.0115974,.1475239,.1685843,-.0386765,-.4156724,-.2223642
853734,85,.1408387,.1401866,-.0136826,-.0462013,0,0,0,0,0,0,0,0,0,0,1,.1341738,.1402007,.1062335,.0849211,.0066649,-.0000141,-.1199161,-.1311224,.0048507,.1475239,-.0386765
854616,75,.0075088,.0823596,-.4641867,-1.212376,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
854616,76,.0670959,.0888375,-.2935582,-.7928044,0,1,0,0,0,0,0,0,0,0,0,.0075088,.0823596,-.4641867,-1.212376,.0595871,.006478,.1706285,.4195715,,,
854616,77,.1246619,.1263691,.220395,.0420235,0,0,1,0,0,0,0,0,0,0,0,.0670959,.0888375,-.2935582,-.7928044,.057566,.0375316,.5139531,.8348278,.0595871,.1706285,
854616,78,.1674403,.1748664,-.0047518,-.3420728,0,0,0,1,0,0,0,0,0,0,0,.1246619,.1263691,.220395,.0420235,.0427784,.0484973,-.2251468,-.3840962,.057566,.5139531,.0595871
854616,79,.1889896,.2002227,-.0982353,-.4758255,0,0,0,0,1,0,0,0,0,0,0,.1674403,.1748664,-.0047518,-.3420728,.0215493,.0253563,-.0934834,-.1337528,.0427784,-.2251468,.057566
854616,80,.1140705,.1717747,.7732544,1.021303,0,0,0,0,0,1,0,0,0,0,0,.1889896,.2002227,-.0982353,-.4758255,-.0749191,-.0284479,.8714896,1.497128,.0215493,-.0934834,.0427784
854616,81,.1499106,.169585,.2617367,.1852982,0,0,0,0,0,0,1,0,0,0,0,.1140705,.1717747,.7732544,1.021303,.0358401,-.0021898,-.5115176,-.8360047,-.0749191,.8714896,.0215493
854616,82,.0062537,.1247399,.1530725,.016826,0,0,0,0,0,0,0,1,0,0,0,.1499106,.169585,.2617367,.1852982,-.1436569,-.044845,-.1086642,-.1684722,.0358401,-.5115176,-.0749191
854616,83,.0870316,.1193209,.8342471,1.008095,0,0,0,0,0,0,0,0,1,0,0,.0062537,.1247399,.1530725,.016826,.0807779,-.005419,.6811746,.9912691,-.1436569,-.1086642,.0358401
854616,84,.1127008,.1211073,1.010259,1.266718,0,0,0,0,0,0,0,0,0,1,0,.0870316,.1193209,.8342471,1.008095,.0256692,.0017864,.1760118,.2586231,.0807779,.6811746,-.1436569
854616,85,.0985484,.1125579,.740335,.9008979,0,0,0,0,0,0,0,0,0,0,1,.1127008,.1211073,1.010259,1.266718,-.0141524,-.0085495,-.2699239,-.3658204,.0256692,.1760118,.0807779
859264,75,.0657266,.1652341,4.680003,9.805283,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
859264,76,.1529919,.1245731,2.693058,4.737577,0,1,0,0,0,0,0,0,0,0,0,.0657266,.1652341,4.680003,9.805283,.0872653,-.040661,-1.986945,-5.067705,,,
859264,77,.0928443,.128486,1.808013,3.16872,0,0,1,0,0,0,0,0,0,0,0,.1529919,.1245731,2.693058,4.737577,-.0601476,.0039129,-.8850458,-1.568857,.0872653,-1.986945,
859264,78,.0733732,.1113677,1.034604,1.590594,0,0,0,1,0,0,0,0,0,0,0,.0928443,.128486,1.808013,3.16872,-.0194711,-.0171183,-.7734085,-1.578126,-.0601476,-.8850458,.0872653
859264,79,.1755653,.1510847,.9200478,1.374312,0,0,0,0,1,0,0,0,0,0,0,.0733732,.1113677,1.034604,1.590594,.1021921,.0397171,-.1145564,-.2162817,-.0194711,-.7734085,-.0601476
859264,80,.0901519,.1549619,1.188369,1.971484,0,0,0,0,0,1,0,0,0,0,0,.1755653,.1510847,.9200478,1.374312,-.0854134,.0038771,.2683215,.5971717,.1021921,-.1145564,-.0194711
859264,81,.0780383,.146079,1.22936,1.952822,0,0,0,0,0,0,1,0,0,0,0,.0901519,.1549619,1.188369,1.971484,-.0121136,-.0088829,.0409908,-.0186617,-.0854134,.2683215,.1021921
859264,82,.0590382,.1356272,.9152706,1.300718,0,0,0,0,0,0,0,1,0,0,0,.0780383,.146079,1.22936,1.952822,-.0190001,-.0104518,-.3140895,-.6521038,-.0121136,.0409908,-.0854134
859264,83,.0525731,.1077823,.7527075,.9702703,0,0,0,0,0,0,0,0,1,0,0,.0590382,.1356272,.9152706,1.300718,-.0064651,-.0278449,-.162563,-.3304481,-.0190001,-.3140895,-.0121136
859264,84,.071946,.1223134,1.219397,1.684742,0,0,0,0,0,0,0,0,0,1,0,.0525731,.1077823,.7527075,.9702703,.0193729,.0145311,.4666896,.7144719,-.0064651,-.162563,-.0190001
859264,85,.0425156,.1207836,1.367228,1.880124,0,0,0,0,0,0,0,0,0,0,1,.071946,.1223134,1.219397,1.684742,-.0294304,-.0015298,.1478306,.1953816,.0193729,.4666896,-.0064651
860163,75,.0743279,.1166399,-.9845707,-2.066323,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
860163,76,.0945974,.087022,-.800683,-1.614329,0,1,0,0,0,0,0,0,0,0,0,.0743279,.1166399,-.9845707,-2.066323,.0202695,-.029618,.1838877,.4519937,,,
860163,77,.1083444,.1187739,-.7583184,-1.606281,0,0,1,0,0,0,0,0,0,0,0,.0945974,.087022,-.800683,-1.614329,.013747,.0317519,.0423646,.0080483,.0202695,.1838877,
860163,78,.0955208,.1216772,-.9249118,-1.898085,0,0,0,1,0,0,0,0,0,0,0,.1083444,.1187739,-.7583184,-1.606281,-.0128236,.0029033,-.1665934,-.2918042,.013747,.0423646,.0202695
860163,79,.0876493,.1182594,-.9513808,-1.867526,0,0,0,0,1,0,0,0,0,0,0,.0955208,.1216772,-.9249118,-1.898085,-.0078715,-.0034178,-.0264691,.0305587,-.0128236,-.1665934,.013747
860163,80,.068601,.1228009,-.9330902,-1.754903,0,0,0,0,0,1,0,0,0,0,0,.0876493,.1182594,-.9513808,-1.867526,-.0190483,.0045415,.0182907,.1126232,-.0078715,-.0264691,-.0128236
860163,81,.0592466,.1258176,-.9626774,-1.666807,0,0,0,0,0,0,1,0,0,0,0,.068601,.1228009,-.9330902,-1.754903,-.0093544,.0030167,-.0295872,.0880963,-.0190483,.0182907,-.0078715
860163,82,.0695727,.1035953,-.910235,-1.446545,0,0,0,0,0,0,0,1,0,0,0,.0592466,.1258176,-.9626774,-1.666807,.0103261,-.0222223,.0524423,.2202613,-.0093544,-.0295872,-.0190483
860163,83,.1472349,.1430986,-.7206981,-1.138946,0,0,0,0,0,0,0,0,1,0,0,.0695727,.1035953,-.910235,-1.446545,.0776622,.0395033,.189537,.3075991,.0103261,.0524423,-.0093544
860163,84,.0569355,.0953617,-.67369,-1.131919,0,0,0,0,0,0,0,0,0,1,0,.1472349,.1430986,-.7206981,-1.138946,-.0902994,-.0477369,.047008,.0070277,.0776622,.189537,.0103261
860163,85,-.0095034,.0573766,-.6809312,-1.131912,0,0,0,0,0,0,0,0,0,0,1,.0569355,.0953617,-.67369,-1.131919,-.0664389,-.037985,-.0072411,6.91e-06,-.0902994,.047008,.0776622
860486,75,-.019273,.0686179,-.5550805,-2.023587,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
860486,76,.0655742,.0982477,-.3011893,-1.209565,0,1,0,0,0,0,0,0,0,0,0,-.019273,.0686179,-.5550805,-2.023587,.0848472,.0296298,.2538912,.8140229,,,
860486,77,.1332862,.1058401,.201831,-.1091853,0,0,1,0,0,0,0,0,0,0,0,.0655742,.0982477,-.3011893,-1.209565,.067712,.0075924,.5030203,1.100379,.0848472,.2538912,
860486,78,.1002204,.1076536,-.1805061,-1.011532,0,0,0,1,0,0,0,0,0,0,0,.1332862,.1058401,.201831,-.1091853,-.0330658,.0018136,-.3823371,-.9023463,.067712,.5030203,.0848472
860486,79,.1467353,.1306629,-.3813454,-1.424067,0,0,0,0,1,0,0,0,0,0,0,.1002204,.1076536,-.1805061,-1.011532,.0465149,.0230093,-.2008393,-.4125353,-.0330658,-.3823371,.067712
860486,80,.0606988,.0884017,-.111155,-.7935064,0,0,0,0,0,1,0,0,0,0,0,.1467353,.1306629,-.3813454,-1.424067,-.0860365,-.0422612,.2701904,.6305605,.0465149,-.2008393,-.0330658
860486,81,.0125257,.0585664,-.3319296,-1.244329,0,0,0,0,0,0,1,0,0,0,0,.0606988,.0884017,-.111155,-.7935064,-.0481731,-.0298353,-.2207746,-.4508224,-.0860365,.2701904,.0465149
860486,82,-.0796127,.046917,-.4386155,-1.409061,0,0,0,0,0,0,0,1,0,0,0,.0125257,.0585664,-.3319296,-1.244329,-.0921384,-.0116493,-.1066859,-.1647319,-.0481731,-.2207746,-.0860365
860486,83,-.0518739,.0332378,-.4284241,-1.212008,0,0,0,0,0,0,0,0,1,0,0,-.0796127,.046917,-.4386155,-1.409061,.0277388,-.0136793,.0101914,.1970521,-.0921384,-.1066859,-.0481731
860486,84,.0214283,.0571742,-.1614841,-.6376309,0,0,0,0,0,0,0,0,0,1,0,-.0518739,.0332378,-.4284241,-1.212008,.0733022,.0239364,.26694,.5743775,.0277388,.0101914,-.0921384
860486,85,.0436878,.0587748,-.0069766,-.3533536,0,0,0,0,0,0,0,0,0,0,1,.0214283,.0571742,-.1614841,-.6376309,.0222595,.0016006,.1545075,.2842774,.0733022,.26694,.0277388
