id,period,lfp,black,educ,age,agesq,kids,hinc,per1,per2,per3,per4,per5,lhinc
4388,3,1,0,18,53,2809,1,2930.491,0,0,1,0,0,7.982925
4388,4,1,0,18,53,2809,1,2921.173,0,0,0,1,0,7.979741
4388,5,1,0,18,53,2809,1,2140.857,0,0,0,0,1,7.668962
4389,1,0,0,14,42,1764,2,3724.95,1,0,0,0,0,8.222809
4389,2,0,0,14,42,1764,1,3824.911,0,1,0,0,0,8.24929
4389,3,0,0,14,42,1764,1,3664.984,0,0,1,0,0,8.206579
4389,4,0,0,14,42,1764,1,4651.825,0,0,0,1,0,8.445015
4389,5,0,0,14,42,1764,1,3747.294,0,0,0,0,1,8.228789
4390,1,0,0,9,59,3481,0,202.7928,1,0,0,0,0,5.312185
4390,2,0,0,9,59,3481,0,782.1141,0,1,0,0,0,6.662001
4390,3,0,0,9,59,3481,0,1385.39,0,0,1,0,0,7.233737
4390,4,0,0,9,59,3481,0,616.2811,0,0,0,1,0,6.423703
4390,5,0,0,9,59,3481,0,1724.167,0,0,0,0,1,7.452499
4391,1,0,0,9,28,784,3,1840.011,1,0,0,0,0,7.517527
4391,2,0,0,9,28,784,3,1813.098,0,1,0,0,0,7.502792
4391,3,0,0,9,28,784,3,2035.395,0,0,1,0,0,7.618445
4391,4,0,0,9,28,784,3,1842.211,0,0,0,1,0,7.518722
4391,5,0,0,9,28,784,3,1833.884,0,0,0,0,1,7.514192
4392,1,1,0,14,32,1024,0,2256.986,1,0,0,0,0,7.721786
4392,2,1,0,14,32,1024,0,2301.412,0,1,0,0,0,7.741278
4392,3,1,0,14,32,1024,0,3265.037,0,0,1,0,0,8.091026
4392,4,1,0,14,32,1024,0,2373.185,0,0,0,1,0,7.771988
4392,5,1,0,14,32,1024,0,4235.701,0,0,0,0,1,8.351304
4393,1,1,0,12,33,1089,4,2870.932,1,0,0,0,0,7.962392
4393,2,1,0,12,33,1089,4,2580.423,0,1,0,0,0,7.855709
4393,3,1,0,12,33,1089,4,5720.812,0,0,1,0,0,8.651866
4393,4,1,0,12,33,1089,4,2778.585,0,0,0,1,0,7.929697
4393,5,1,0,12,33,1089,4,4645.512,0,0,0,0,1,8.443657
4394,1,0,0,18,32,1024,2,4512.141,1,0,0,0,0,8.414527
4394,2,0,0,18,32,1024,2,4506.468,0,1,0,0,0,8.413269
4394,3,0,0,18,32,1024,2,4688.789,0,0,1,0,0,8.452929
4394,4,0,0,18,32,1024,2,4640.239,0,0,0,1,0,8.442521
4394,5,0,0,18,32,1024,2,4592.678,0,0,0,0,1,8.432219
4395,1,1,0,12,26,676,0,5447.541,1,0,0,0,0,8.60292
4395,2,1,0,12,26,676,0,3783.422,0,1,0,0,0,8.238384
4395,3,1,0,12,26,676,0,2527.08,0,0,1,0,0,7.83482
4395,4,0,0,12,26,676,0,3665.62,0,0,0,1,0,8.206753
4395,5,0,0,12,26,676,0,4391.367,0,0,0,0,1,8.387396
4396,1,1,0,12,47,2209,0,3624.922,1,0,0,0,0,8.195588
4396,2,1,0,12,47,2209,0,2731.193,0,1,0,0,0,7.912494
4396,3,1,0,12,47,2209,0,2197.87,0,0,1,0,0,7.695244
4396,4,1,0,12,47,2209,0,2175.111,0,0,0,1,0,7.684835
4396,5,1,0,12,47,2209,0,2152.818,0,0,0,0,1,7.674533
4397,1,0,0,10,30,900,3,1913.53,1,0,0,0,0,7.556705
4397,2,0,0,10,30,900,3,1781.907,0,1,0,0,0,7.485439
4397,3,0,0,10,30,900,3,1321.686,0,0,1,0,0,7.186663
4397,4,0,0,10,30,900,3,1236.22,0,0,0,1,0,7.119814
4397,5,0,0,10,30,900,3,1225.313,0,0,0,0,1,7.110951
4398,1,1,0,12,42,1764,0,2067.713,1,0,0,0,0,7.634199
4398,2,1,0,12,42,1764,0,3480.805,0,1,0,0,0,8.155019
4398,3,1,0,12,42,1764,0,2609.593,0,0,1,0,0,7.86695
4398,4,1,0,12,42,1764,0,1137.322,0,0,0,1,0,7.036432
4398,5,1,0,12,42,1764,0,801.7384,0,0,0,0,1,6.686782
4399,1,1,0,13,28,784,3,813.0281,1,0,0,0,0,6.700766
4399,2,1,0,13,28,784,3,5058.049,0,1,0,0,0,8.528736
4399,3,1,0,13,28,784,3,24.62323,0,0,1,0,0,3.20369
4399,4,1,0,13,28,784,3,1898.355,0,0,0,1,0,7.548743
4399,5,1,0,13,28,784,3,2120.502,0,0,0,0,1,7.659408
4400,1,1,0,14,46,2116,0,5178.822,1,0,0,0,0,8.552333
4400,2,1,0,14,46,2116,0,2885.133,0,1,0,0,0,7.967326
4400,3,1,0,14,46,2116,0,5055.103,0,0,1,0,0,8.528153
4400,4,1,0,14,46,2116,0,5271.259,0,0,0,1,0,8.570024
4400,5,0,0,14,46,2116,0,3833.211,0,0,0,0,1,8.251458
4401,1,1,0,12,35,1225,2,2228.538,1,0,0,0,0,7.709101
4401,2,1,0,12,35,1225,2,2138.088,0,1,0,0,0,7.667667
4401,3,1,0,12,35,1225,2,2202.81,0,0,1,0,0,7.697489
4401,4,1,0,12,35,1225,2,2060.368,0,0,0,1,0,7.63064
4401,5,1,0,12,35,1225,2,2552.735,0,0,0,0,1,7.844921
4402,1,1,0,16,40,1600,1,6892.381,1,0,0,0,0,8.838172
4402,2,1,0,16,40,1600,1,5030.792,0,1,0,0,0,8.523333
4402,3,1,0,16,40,1600,1,8316.828,0,0,1,0,0,9.026036
4402,4,1,0,16,40,1600,1,6447.736,0,0,0,1,0,8.771484
4402,5,1,0,16,40,1600,0,7910.954,0,0,0,0,1,8.976004
4403,1,1,0,18,46,2116,0,6807.634,1,0,0,0,0,8.8258
4403,2,1,0,18,46,2116,0,6640.645,0,1,0,0,0,8.800964
4403,3,1,0,18,46,2116,0,6461.574,0,0,1,0,0,8.773628
4403,4,1,0,18,46,2116,0,6949.01,0,0,0,1,0,8.846354
4403,5,1,0,18,46,2116,0,6806.972,0,0,0,0,1,8.825703
4404,1,1,0,18,32,1024,2,3166.961,1,0,0,0,0,8.060528
4404,2,1,0,18,32,1024,2,3055.062,0,1,0,0,0,8.024555
4404,3,1,0,18,32,1024,2,3030.625,0,0,1,0,0,8.016524
4404,4,1,0,18,32,1024,2,2924.97,0,0,0,1,0,7.98104
4404,5,1,0,18,32,1024,2,3250.15,0,0,0,0,1,8.086456
4405,1,1,0,14,26,676,0,3712.697,1,0,0,0,0,8.219514
4405,2,1,0,14,26,676,0,4276.174,0,1,0,0,0,8.360814
4405,3,1,0,14,26,676,0,4368.906,0,0,1,0,0,8.382268
4405,4,1,0,14,26,676,0,4292.592,0,0,0,1,0,8.364646
4405,5,1,0,14,26,676,0,3778.046,0,0,0,0,1,8.236962
4406,1,1,0,16,28,784,0,3232.009,1,0,0,0,0,8.080859
4406,2,1,0,16,28,784,0,5027.875,0,1,0,0,0,8.522753
4406,3,1,0,16,28,784,0,647.6386,0,0,1,0,0,6.473333
4406,4,0,0,16,28,784,1,3389.546,0,0,0,1,0,8.128451
4406,5,0,0,16,28,784,1,1537.112,0,0,0,0,1,7.33766
4407,1,1,1,12,30,900,2,948.0568,1,0,0,0,0,6.854414
4407,2,1,1,12,30,900,2,953.4344,0,1,0,0,0,6.860071
4407,3,1,1,12,30,900,2,968.0394,0,0,1,0,0,6.875273
4407,4,1,1,12,30,900,2,930.464,0,0,0,1,0,6.835683
4407,5,1,1,12,30,900,2,955.8516,0,0,0,0,1,6.862603
4408,1,0,0,16,34,1156,2,8082.431,1,0,0,0,0,8.997448
4408,2,0,0,16,34,1156,2,8406.795,0,1,0,0,0,9.036796
4408,3,1,0,16,34,1156,2,8139.936,0,0,1,0,0,9.004538
4408,4,1,0,16,34,1156,2,8067.576,0,0,0,1,0,8.995608
4408,5,1,0,16,34,1156,2,7430.321,0,0,0,0,1,8.913324
4409,1,1,0,6,48,2304,0,1146.286,1,0,0,0,0,7.044282
4409,2,1,0,6,48,2304,0,1310.972,0,1,0,0,0,7.178524
4409,3,1,0,6,48,2304,0,942.6417,0,0,1,0,0,6.848686
4409,4,1,0,6,48,2304,0,1520.16,0,0,0,1,0,7.326571
4409,5,1,0,6,48,2304,0,1276.86,0,0,0,0,1,7.152159
4410,1,1,0,17,43,1849,2,3446.192,1,0,0,0,0,8.145025
4410,2,1,0,17,43,1849,2,4276.174,0,1,0,0,0,8.360814
4410,3,1,0,17,43,1849,2,4503.521,0,0,1,0,0,8.412615
4410,4,1,0,17,43,1849,1,4120.735,0,0,0,1,0,8.323787
4410,5,1,0,17,43,1849,1,4324.634,0,0,0,0,1,8.372083
4411,1,1,0,12,44,1936,1,2121.721,1,0,0,0,0,7.659983
4411,2,1,0,12,44,1936,0,2605.061,0,1,0,0,0,7.865211
4411,3,0,0,12,44,1936,0,2100.675,0,0,1,0,0,7.650014
4411,4,1,0,12,44,1936,0,1175.043,0,0,0,1,0,7.06906
4411,5,1,0,12,44,1936,1,1722.255,0,0,0,0,1,7.45139
4412,1,1,0,17,24,576,0,1436.263,1,0,0,0,0,7.2698
4412,2,1,0,17,24,576,0,1416.254,0,1,0,0,0,7.255771
4412,3,1,0,17,24,576,0,1596.569,0,0,1,0,0,7.375612
4412,4,1,0,17,24,576,0,1582.771,0,0,0,1,0,7.366932
4412,5,1,0,17,24,576,0,1819.294,0,0,0,0,1,7.506204
4413,1,1,0,11,47,2209,0,1726.419,1,0,0,0,0,7.453804
4413,2,1,0,11,47,2209,0,1703.912,0,1,0,0,0,7.440682
4413,3,1,0,11,47,2209,0,1336.305,0,0,1,0,0,7.197664
4413,4,1,0,11,47,2209,0,1355.408,0,0,0,1,0,7.211858
4413,5,1,0,11,47,2209,0,1503.723,0,0,0,0,1,7.315699
4414,1,1,0,12,47,2209,0,2273.815,1,0,0,0,0,7.729214
4414,2,1,0,12,47,2209,0,3217.843,0,1,0,0,0,8.076467
4414,3,0,0,12,47,2209,0,2989.103,0,0,1,0,0,8.002728
4414,4,0,0,12,47,2209,0,2610.133,0,0,0,1,0,7.867157
4414,5,0,0,12,47,2209,0,2583.383,0,0,0,0,1,7.856855
4415,1,1,0,12,41,1681,2,4055.858,1,0,0,0,0,8.307918
4415,2,1,0,12,41,1681,2,3972.646,0,1,0,0,0,8.287188
4415,3,1,0,12,41,1681,2,4151.533,0,0,1,0,0,8.331233
4415,4,1,0,12,41,1681,2,3866.866,0,0,0,1,0,8.2602
4415,5,1,0,12,41,1681,2,4066.436,0,0,0,0,1,8.310522
4416,1,1,1,12,29,841,1,900.4006,1,0,0,0,0,6.80284
4416,2,1,1,12,29,841,1,1208.926,0,1,0,0,0,7.097487
4416,3,1,1,12,29,841,1,1000.275,0,0,1,0,0,6.908031
4416,4,1,1,12,29,841,2,1028.586,0,0,0,1,0,6.935941
4416,5,1,1,12,29,841,2,1140.994,0,0,0,0,1,7.039655
4417,1,1,0,14,46,2116,0,9574.747,1,0,0,0,0,9.166884
4417,2,1,0,14,46,2116,0,10869.49,0,1,0,0,0,9.293715
4417,3,1,0,14,46,2116,0,11147.17,0,0,1,0,0,9.318941
4417,4,1,0,14,46,2116,0,10276.36,0,0,0,1,0,9.237601
4417,5,1,0,14,46,2116,0,10205.87,0,0,0,0,1,9.230719
4418,1,1,0,15,31,961,0,614.0032,1,0,0,0,0,6.42
4418,2,1,0,15,31,961,0,632.5094,0,1,0,0,0,6.449695
4418,3,1,0,15,31,961,0,1437.011,0,0,1,0,0,7.270321
4418,4,1,0,15,31,961,0,8638.975,0,0,0,1,0,9.064039
4418,5,1,0,15,31,961,0,8776.476,0,0,0,0,1,9.07983
4419,1,1,1,10,54,2916,3,868.9398,1,0,0,0,0,6.767274
4419,2,1,1,10,54,2916,3,986.3201,0,1,0,0,0,6.893981
4419,3,1,1,10,54,2916,3,372.5494,0,0,1,0,0,5.92037
4419,4,1,1,10,54,2916,3,461.2372,0,0,0,1,0,6.133913
4419,5,1,1,10,54,2916,3,903.1414,0,0,0,0,1,6.805879
4420,1,1,0,12,18,324,0,622.0186,1,0,0,0,0,6.43297
4420,2,1,0,12,18,324,0,766.7603,0,1,0,0,0,6.642174
4420,3,1,0,12,18,324,1,879.1483,0,0,1,0,0,6.778954
4420,4,1,0,12,18,324,1,871.3339,0,0,0,1,0,6.770025
4420,5,1,0,12,18,324,1,941.6259,0,0,0,0,1,6.847608
4421,1,1,0,14,35,1225,2,811.1713,1,0,0,0,0,6.698479
4421,2,1,0,14,35,1225,2,1032.887,0,1,0,0,0,6.940114
4421,3,1,0,14,35,1225,2,882.3228,0,0,1,0,0,6.782558
4421,4,1,0,14,35,1225,2,773.3727,0,0,0,1,0,6.650761
4421,5,1,0,14,35,1225,2,452.0921,0,0,0,0,1,6.113886
4422,1,1,0,6,32,1024,0,1231.083,1,0,0,0,0,7.11565
4422,2,1,0,6,32,1024,0,1152.224,0,1,0,0,0,7.049449
4422,3,1,0,6,32,1024,0,1181.914,0,0,1,0,0,7.074891
4422,4,1,0,6,32,1024,0,1820.672,0,0,0,1,0,7.506961
4422,5,1,0,6,32,1024,0,1542.183,0,0,0,0,1,7.340954
4423,1,1,0,12,47,2209,1,2109.255,1,0,0,0,0,7.65409
4423,2,1,0,12,47,2209,1,2205.309,0,1,0,0,0,7.698623
4423,3,1,0,12,47,2209,1,2304.732,0,0,1,0,0,7.74272
4423,4,0,0,12,47,2209,1,1903.208,0,0,0,1,0,7.551296
4423,5,1,0,12,47,2209,1,2256.405,0,0,0,0,1,7.721528
4424,1,1,0,16,39,1521,1,3295.384,1,0,0,0,0,8.100278
4424,2,1,0,16,39,1521,1,4573.508,0,1,0,0,0,8.428036
4424,3,1,0,16,39,1521,3,4786.472,0,0,1,0,0,8.473549
4424,4,1,0,16,39,1521,3,4698.242,0,0,0,1,0,8.454944
4424,5,1,0,16,39,1521,3,5233.74,0,0,0,0,1,8.562881
4425,1,1,0,12,34,1156,2,912.5677,1,0,0,0,0,6.816262
4425,2,1,0,12,34,1156,2,893.8444,0,1,0,0,0,6.795532
4425,3,1,0,12,34,1156,2,781.4644,0,0,1,0,0,6.66117
4425,4,1,0,12,34,1156,2,821.7081,0,0,0,1,0,6.711385
4425,5,1,0,12,34,1156,2,861.1267,0,0,0,0,1,6.758242
4426,1,1,0,11,54,2916,0,1210.524,1,0,0,0,0,7.098809
4426,2,1,0,11,54,2916,0,1202.761,0,1,0,0,0,7.092375
4426,3,1,0,11,54,2916,0,1227.145,0,0,1,0,0,7.112445
4426,4,1,0,11,54,2916,0,1370.656,0,0,0,1,0,7.223045
4426,5,1,0,11,54,2916,0,1151.543,0,0,0,0,1,7.048858
4427,1,1,0,16,29,841,0,3384.795,1,0,0,0,0,8.127048
4427,2,1,0,16,29,841,0,4921.546,0,1,0,0,0,8.501378
4427,3,1,0,16,29,841,0,4476.817,0,0,1,0,0,8.406668
4427,4,1,0,16,29,841,0,4437.025,0,0,0,1,0,8.397739
4427,5,1,0,16,29,841,0,4598.489,0,0,0,0,1,8.433483
4428,1,0,0,14,40,1600,2,1718.387,1,0,0,0,0,7.449142
4428,2,0,0,14,40,1600,2,1019.197,0,1,0,0,0,6.92677
4428,3,0,0,14,40,1600,2,1969.857,0,0,1,0,0,7.585716
4428,4,0,0,14,40,1600,1,1514.799,0,0,0,1,0,7.323038
4428,5,0,0,14,40,1600,1,2019.296,0,0,0,0,1,7.610504
4429,1,1,0,12,40,1600,0,1682.762,1,0,0,0,0,7.428192
4429,2,1,0,12,40,1600,0,1404.848,0,1,0,0,0,7.247684
4429,3,1,0,12,40,1600,0,891.8923,0,0,1,0,0,6.793345
4429,4,1,0,12,40,1600,0,1236.22,0,0,0,1,0,7.119813
4429,5,0,0,12,40,1600,0,1017.009,0,0,0,0,1,6.924621
4430,1,1,0,12,32,1024,2,2596.482,1,0,0,0,0,7.861913
4430,2,1,0,12,32,1024,2,3129.432,0,1,0,0,0,8.048607
4430,3,1,0,12,32,1024,2,3120.73,0,0,1,0,0,8.045822
4430,4,1,0,12,32,1024,2,2770.356,0,0,0,1,0,7.926731
4430,5,1,0,12,32,1024,2,2709.482,0,0,0,0,1,7.904513
4431,1,0,0,6,33,1089,3,1077.337,1,0,0,0,0,6.982248
4431,2,0,0,6,33,1089,3,1154.55,0,1,0,0,0,7.051466
4431,3,0,0,6,33,1089,4,1318.722,0,0,1,0,0,7.184418
4431,4,0,0,6,33,1089,4,1400.047,0,0,0,1,0,7.244261
4431,5,1,0,6,33,1089,4,1355.558,0,0,0,0,1,7.211968
4432,1,1,0,11,48,2304,4,2542.523,1,0,0,0,0,7.840912
4432,2,1,0,11,48,2304,4,2032.44,0,1,0,0,0,7.616992
4432,3,1,0,11,48,2304,4,2731.483,0,0,1,0,0,7.9126
4432,4,1,0,11,48,2304,4,2719.685,0,0,0,1,0,7.908271
4432,5,1,0,11,48,2304,4,2481.378,0,0,0,0,1,7.816569
4433,1,0,0,16,28,784,2,3282.887,1,0,0,0,0,8.096478
4433,2,0,0,16,28,784,2,3641.797,0,1,0,0,0,8.200233
4433,3,0,0,16,28,784,2,3939.712,0,0,1,0,0,8.278863
4433,4,0,0,16,28,784,2,3884.1,0,0,0,1,0,8.264647
4433,5,0,0,16,28,784,2,4096.422,0,0,0,0,1,8.317869
4434,1,1,0,12,57,3249,3,3935.217,1,0,0,0,0,8.277721
4434,2,1,0,12,57,3249,3,3472.221,0,1,0,0,0,8.15255
4434,3,1,0,12,57,3249,1,1532.404,0,0,1,0,0,7.334593
4434,4,1,0,12,57,3249,0,2279.505,0,0,0,1,0,7.731714
4434,5,1,0,12,57,3249,0,2762.742,0,0,0,0,1,7.923979
4435,1,1,0,15,34,1156,2,2635.294,1,0,0,0,0,7.87675
4435,2,1,0,15,34,1156,2,5760.333,0,1,0,0,0,8.658751
4435,3,1,0,15,34,1156,2,5860.986,0,0,1,0,0,8.676073
4435,4,1,0,15,34,1156,2,5026.921,0,0,0,1,0,8.522563
4435,5,1,0,15,34,1156,2,5262.444,0,0,0,0,1,8.568351
4436,1,1,0,12,31,961,0,1889.023,1,0,0,0,0,7.543815
4436,2,1,0,12,31,961,0,1267.76,0,1,0,0,0,7.145007
4436,3,1,0,12,31,961,1,1652.107,0,0,1,0,0,7.409807
4436,4,1,0,12,31,961,1,2266.404,0,0,0,1,0,7.72595
4436,5,1,0,12,31,961,1,1340.636,0,0,0,0,1,7.2009
4437,1,1,0,12,26,676,1,2597.751,1,0,0,0,0,7.862401
4437,2,1,0,12,26,676,1,2563.885,0,1,0,0,0,7.849279
4437,3,1,0,12,26,676,1,2637.444,0,0,1,0,0,7.877565
4437,4,1,0,12,26,676,1,2614,0,0,0,1,0,7.868637
4437,5,1,0,12,26,676,1,2782.893,0,0,0,0,1,7.931246
4438,1,0,0,16,45,2025,2,4360.086,1,0,0,0,0,8.380247
4438,2,0,0,16,45,2025,2,4552.246,0,1,0,0,0,8.423376
4438,3,0,0,16,45,2025,2,4432.179,0,0,1,0,0,8.396646
4438,4,0,0,16,45,2025,2,4855.125,0,0,0,1,0,8.48779
4438,5,0,0,16,45,2025,4,4578.356,0,0,0,0,1,8.429095
4439,1,0,0,16,30,900,2,3422.924,1,0,0,0,0,8.13825
4439,2,0,0,16,30,900,2,3400.02,0,1,0,0,0,8.131536
4439,3,0,0,16,30,900,2,3759.719,0,0,1,0,0,8.2321
4439,4,0,0,16,30,900,2,3271.869,0,0,0,1,0,8.093117
4439,5,0,0,16,30,900,2,3639.068,0,0,0,0,1,8.199483
4440,1,0,0,13,37,1369,2,5188.961,1,0,0,0,0,8.554289
4440,2,0,0,13,37,1369,2,5356.118,0,1,0,0,0,8.585995
4440,3,0,0,13,37,1369,2,6837.818,0,0,1,0,0,8.830224
4440,4,0,0,13,37,1369,2,6960.358,0,0,0,1,0,8.847986
4440,5,0,0,13,37,1369,2,7037.564,0,0,0,0,1,8.859017
4441,1,1,0,15,30,900,1,3171.065,1,0,0,0,0,8.061823
4441,2,1,0,15,30,900,1,2870.443,0,1,0,0,0,7.962222
4441,3,1,0,15,30,900,1,3065.589,0,0,1,0,0,8.027995
4441,4,1,0,15,30,900,1,3265.071,0,0,0,1,0,8.091037
4441,5,1,0,15,30,900,1,3000.029,0,0,0,0,1,8.006377
4442,1,1,0,12,25,625,2,1573.072,1,0,0,0,0,7.360785
4442,2,1,0,12,25,625,2,3184.309,0,1,0,0,0,8.06599
4442,3,1,0,12,25,625,2,2852.347,0,0,1,0,0,7.955897
4442,4,1,0,12,25,625,2,2829.171,0,0,0,1,0,7.947739
4442,5,1,0,12,25,625,2,3427.755,0,0,0,0,1,8.139661
4443,1,1,0,12,38,1444,3,1051.727,1,0,0,0,0,6.958189
4443,2,1,0,12,38,1444,2,1842.277,0,1,0,0,0,7.518757
4443,3,1,0,12,38,1444,2,2599.315,0,0,1,0,0,7.863003
4443,4,1,0,12,38,1444,2,1770.946,0,0,0,1,0,7.479269
4443,5,1,0,12,38,1444,2,2677.428,0,0,0,0,1,7.892612
4444,1,1,0,17,43,1849,1,5467.037,1,0,0,0,0,8.606492
4444,2,1,0,17,43,1849,1,5364.568,0,1,0,0,0,8.587571
4444,3,1,0,17,43,1849,1,5987.874,0,0,1,0,0,8.697492
4444,4,1,0,17,43,1849,1,5400.84,0,0,0,1,0,8.59431
4444,5,1,0,17,43,1849,1,6251.864,0,0,0,0,1,8.740635
4445,1,0,0,12,33,1089,1,1326.265,1,0,0,0,0,7.190122
4445,2,0,0,12,33,1089,1,1832.381,0,1,0,0,0,7.513371
4445,3,0,0,12,33,1089,1,1477.944,0,0,1,0,0,7.298408
4445,4,0,0,12,33,1089,1,1546.02,0,0,0,1,0,7.343439
4445,5,0,0,12,33,1089,1,1722.253,0,0,0,0,1,7.451389
4446,1,0,0,12,59,3481,0,1944.085,1,0,0,0,0,7.572547
4446,2,1,0,12,59,3481,0,868.4672,0,1,0,0,0,6.76673
4446,3,0,0,12,59,3481,0,988.8683,0,0,1,0,0,6.896561
4446,4,0,0,12,59,3481,0,1048.707,0,0,0,1,0,6.955314
4446,5,0,0,12,59,3481,0,1644.594,0,0,0,0,1,7.405249
4447,1,0,0,12,44,1936,1,809.8931,1,0,0,0,0,6.696902
4447,2,0,0,12,44,1936,1,8709.995,0,1,0,0,0,9.072227
4447,3,0,0,12,44,1936,0,1881.621,0,0,1,0,0,7.539889
4447,4,0,0,12,44,1936,0,3763.676,0,0,0,1,0,8.233151
4447,5,0,0,12,44,1936,0,4366.981,0,0,0,0,1,8.381827
4448,1,1,0,12,34,1156,2,2930.341,1,0,0,0,0,7.982874
4448,2,1,0,12,34,1156,2,2731.27,0,1,0,0,0,7.912522
4448,3,1,0,12,34,1156,2,2818.645,0,0,1,0,0,7.944012
4448,4,1,0,12,34,1156,2,2687.822,0,0,0,1,0,7.896486
4448,5,1,0,12,34,1156,2,2664.14,0,0,0,0,1,7.887637
4449,1,1,0,16,31,961,0,1863.161,1,0,0,0,0,7.53003
4449,2,1,0,16,31,961,0,3699.524,0,1,0,0,0,8.21596
4449,3,1,0,16,31,961,0,2636.224,0,0,1,0,0,7.877103
4449,4,0,0,16,31,961,2,2958.152,0,0,0,1,0,7.99232
4449,5,1,0,16,31,961,2,2942.187,0,0,0,0,1,7.986908
4450,1,0,0,18,64,4096,2,3269.552,1,0,0,0,0,8.092408
4450,2,0,0,18,64,4096,2,5962.175,0,1,0,0,0,8.693191
4450,3,0,0,18,64,4096,2,6511.855,0,0,1,0,0,8.78138
4450,4,1,0,18,64,4096,2,1782.317,0,0,0,1,0,7.48567
4450,5,0,0,18,64,4096,0,1843.391,0,0,0,0,1,7.519362
4451,1,1,0,15,26,676,0,2642.081,1,0,0,0,0,7.879322
4451,2,1,0,15,26,676,0,2616.014,0,1,0,0,0,7.869407
4451,3,1,0,15,26,676,0,2312.95,0,0,1,0,0,7.746279
4451,4,1,0,15,26,676,0,2060.368,0,0,0,1,0,7.63064
4451,5,1,0,15,26,676,0,2054.201,0,0,0,0,1,7.627642
4452,1,1,0,16,40,1600,2,2506.52,1,0,0,0,0,7.826651
4452,2,1,0,16,40,1600,2,2681.535,0,1,0,0,0,7.894145
4452,3,1,0,16,40,1600,2,2890.198,0,0,1,0,0,7.96908
4452,4,1,0,16,40,1600,2,2484.219,0,0,0,1,0,7.817714
4452,5,1,0,16,40,1600,2,2531.954,0,0,0,0,1,7.836747
4453,1,0,0,14,32,1024,0,1663.455,1,0,0,0,0,7.416652
4453,2,1,0,14,32,1024,0,1718.946,0,1,0,0,0,7.449467
4453,3,1,0,14,32,1024,0,1836.443,0,0,1,0,0,7.515586
4453,4,0,0,14,32,1024,0,1555.331,0,0,0,1,0,7.349443
4453,5,1,0,14,32,1024,0,1551.703,0,0,0,0,1,7.347108
4454,1,0,0,3,37,1369,4,153.6289,1,0,0,0,0,5.03454
4454,2,1,0,3,37,1369,4,399.586,0,1,0,0,0,5.990429
4454,3,1,0,3,37,1369,4,720.7214,0,0,1,0,0,6.580253
4454,4,0,0,3,37,1369,3,967.8695,0,0,0,1,0,6.875097
4454,5,1,0,3,37,1369,3,747.7176,0,0,0,0,1,6.617025
4455,1,1,0,13,39,1521,2,1659.099,1,0,0,0,0,7.41403
4455,2,1,0,13,39,1521,2,196.6458,0,1,0,0,0,5.281404
4455,3,0,0,13,39,1521,2,1560.976,0,0,1,0,0,7.353066
4455,4,1,0,13,39,1521,2,1158.609,0,0,0,1,0,7.054976
4455,5,1,0,13,39,1521,2,3422.982,0,0,0,0,1,8.138268
4456,1,0,1,12,56,3136,2,2236.706,1,0,0,0,0,7.712759
4456,2,0,1,12,56,3136,2,2804.919,0,1,0,0,0,7.93913
4456,3,0,1,12,56,3136,2,2782.393,0,0,1,0,0,7.931067
4456,4,0,1,12,56,3136,2,1255.854,0,0,0,1,0,7.135571
4456,5,0,1,12,56,3136,2,2642.591,0,0,0,0,1,7.879515
4457,1,1,0,13,40,1600,1,3323.926,1,0,0,0,0,8.108902
4457,2,1,0,13,40,1600,1,2419.519,0,1,0,0,0,7.791324
4457,3,1,0,13,40,1600,1,2089.035,0,0,1,0,0,7.644457
4457,4,0,0,13,40,1600,1,2180.924,0,0,0,1,0,7.687504
4457,5,0,0,13,40,1600,1,2352.553,0,0,0,0,1,7.763257
4458,1,1,0,12,31,961,1,2111.583,1,0,0,0,0,7.655193
4458,2,0,0,12,31,961,1,4257.936,0,1,0,0,0,8.35654
4458,3,0,0,12,31,961,1,1094.052,0,0,1,0,0,6.997643
4458,4,1,0,12,31,961,1,4909.714,0,0,0,1,0,8.498971
4458,5,1,0,12,31,961,1,9158.577,0,0,0,0,1,9.122446
4459,1,1,0,12,47,2209,0,1096.783,1,0,0,0,0,7.000137
4459,2,1,0,12,47,2209,0,1022.347,0,1,0,0,0,6.929856
4459,3,1,0,12,47,2209,0,1494.552,0,0,1,0,0,7.309582
4459,4,1,0,12,47,2209,0,1398.974,0,0,0,1,0,7.243495
4459,5,1,0,12,47,2209,0,1468.216,0,0,0,0,1,7.291803
4460,1,0,0,16,45,2025,0,3341.528,1,0,0,0,0,8.114183
4460,2,0,0,16,45,2025,0,3292.654,0,1,0,0,0,8.099449
4460,3,0,0,16,45,2025,0,3524.493,0,0,1,0,0,8.167492
4460,4,0,0,16,45,2025,0,3054.191,0,0,0,1,0,8.02427
4460,5,0,0,16,45,2025,0,3329.967,0,0,0,0,1,8.110718
4461,1,1,0,12,49,2401,0,8345.145,1,0,0,0,0,9.029435
4461,2,1,0,12,49,2401,0,8061.846,0,1,0,0,0,8.994898
4461,3,0,0,12,49,2401,0,8001.336,0,0,1,0,0,8.987364
4461,4,0,0,12,49,2401,0,7924.175,0,0,0,1,0,8.977674
4461,5,0,0,12,49,2401,0,7700.25,0,0,0,0,1,8.949008
4462,1,1,0,16,44,1936,2,1167.87,1,0,0,0,0,7.062937
4462,2,1,0,16,44,1936,2,1185.721,0,1,0,0,0,7.078106
