id,year,wage,educ,exper,manuf,black,lwage,y81,y82,y83,y84,y85,y86,y87,inlf,expersq,lwage_1,inlf_1,inlfp1
1587,83,8118.12,12,3,0,0,9.001854,0,0,1,0,0,0,0,1,9,8.999202,1,1
1587,84,8096.62,12,4,0,0,8.999202,0,0,0,1,0,0,0,1,16,9.059635,1,1
1587,85,10422.41,12,5,0,0,9.251714,0,0,0,0,1,0,0,1,25,9.914019,0,1
1587,86,,12,6,0,0,,0,0,0,0,0,1,0,0,36,8.642295,1,1
1587,87,20211.74,12,6,1,0,9.914019,0,0,0,0,0,0,1,1,36,,1,
1594,81,11186.64,12,0,0,0,9.322475,1,0,0,0,0,0,0,1,0,,,1
1594,82,12588.47,12,1,0,0,9.440536,0,1,0,0,0,0,0,1,1,9.967828,1,1
1594,83,9561.5,12,2,0,0,9.1655,0,0,1,0,0,0,0,1,4,9.375656,1,1
1594,84,11797.66,12,3,1,0,9.375656,0,0,0,1,0,0,0,1,9,9.137263,1,1
1594,85,21329.1,12,4,1,0,9.967828,0,0,0,0,1,0,0,1,16,9.1655,1,1
1594,86,24991.9,12,5,1,0,10.12631,0,0,0,0,0,1,0,1,25,9.440536,1,1
1594,87,29377,12,6,1,0,10.28797,0,0,0,0,0,0,1,1,36,9.322475,1,
1596,81,18260,12,1,1,0,9.812469,1,0,0,0,0,0,0,1,1,,,1
1596,82,18447.47,12,2,1,0,9.822682,0,1,0,0,0,0,0,1,4,10.14432,1,0
1596,83,21675.01,12,3,1,0,9.983915,0,0,1,0,0,0,0,1,9,9.812469,1,1
1596,84,24715.4,12,4,1,0,10.11518,0,0,0,1,0,0,0,1,16,9.983915,1,1
1596,85,24735.35,12,5,1,0,10.11599,0,0,0,0,1,0,0,1,25,10.28797,1,1
1596,86,25446.25,12,6,1,0,10.14432,0,0,0,0,0,1,0,1,36,10.26195,1,1
1596,87,28622.61,12,7,1,0,10.26195,0,0,0,0,0,0,1,1,49,10.11518,1,
1606,81,,11,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1606,82,,11,0,0,0,,0,1,0,0,0,0,0,0,0,,1,0
1606,83,,11,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1606,84,,11,0,0,0,,0,0,0,1,0,0,0,0,0,,1,1
1606,85,,11,0,0,0,,0,0,0,0,1,0,0,0,0,9.822682,0,0
1606,86,6429.25,11,0,0,0,8.768613,0,0,0,0,0,1,0,1,0,,0,1
1606,87,8037.21,11,1,0,0,8.991838,0,0,0,0,0,0,1,1,1,8.768613,0,
1610,81,16448.04,11,2,0,0,9.707961,1,0,0,0,0,0,0,1,4,,,1
1610,82,15076.06,11,3,0,0,9.620863,0,1,0,0,0,0,0,1,9,9.609279,1,1
1610,83,14902.41,11,4,0,0,9.609279,0,0,1,0,0,0,0,1,16,9.582797,1,1
1610,84,15101.54,11,5,0,0,9.622552,0,0,0,1,0,0,0,1,25,9.620863,1,1
1610,85,14512.96,11,6,0,0,9.582797,0,0,0,0,1,0,0,1,36,8.991838,1,1
1610,86,15261.02,11,7,0,0,9.633057,0,0,0,0,0,1,0,1,49,9.622552,1,1
1610,87,16808.58,11,8,0,0,9.729645,0,0,0,0,0,0,1,1,64,9.707961,1,
1616,81,25226.73,14,0,0,0,10.13566,1,0,0,0,0,0,0,1,0,,,1
1616,82,24587.16,14,1,0,0,10.10998,0,1,0,0,0,0,0,1,1,10.17528,1,1
1616,83,25419.16,14,2,0,0,10.14326,0,0,1,0,0,0,0,1,4,10.22667,1,1
1616,84,27630.32,14,3,0,0,10.22667,0,0,0,1,0,0,0,1,9,10.10998,1,1
1616,85,30428.53,14,4,0,0,10.32314,0,0,0,0,1,0,0,1,16,9.729645,1,1
1616,86,30090.33,14,5,0,0,10.31196,0,0,0,0,0,1,0,1,25,10.13566,1,1
1616,87,26246.35,14,6,0,0,10.17528,0,0,0,0,0,0,1,1,36,10.32314,1,
1622,81,21184.84,12,1,0,0,9.961041,1,0,0,0,0,0,0,1,1,,,1
1622,82,17189.4,12,2,0,0,9.752048,0,1,0,0,0,0,0,1,4,10.75472,1,0
1622,83,22615.69,12,3,0,0,10.0264,0,0,1,0,0,0,0,1,9,9.752048,1,1
1622,84,36608.56,12,4,0,0,10.50804,0,0,0,1,0,0,0,1,16,10.77674,1,1
1622,85,47893.84,12,5,0,0,10.77674,0,0,0,0,1,0,0,1,25,10.90838,1,1
1622,86,54632.5,12,6,0,0,10.90838,0,0,0,0,0,1,0,1,36,10.31196,1,1
1622,87,46850.52,12,7,0,0,10.75472,0,0,0,0,0,0,1,1,49,9.961041,1,
1631,81,,12,2,0,0,,1,0,0,0,0,0,0,0,4,,,1
1631,82,,12,2,0,0,,0,1,0,0,0,0,0,0,4,,1,0
1631,83,9890.11,12,2,1,0,9.19929,0,0,1,0,0,0,0,1,4,9.766095,1,1
1631,84,10300,12,3,1,0,9.2399,0,0,0,1,0,0,0,1,9,9.267547,0,1
1631,85,10588.74,12,4,1,0,9.267547,0,0,0,0,1,0,0,1,16,9.19929,1,1
1631,86,14857.46,12,5,1,0,9.606257,0,0,0,0,0,1,0,1,25,9.2399,1,1
1631,87,17432.57,12,6,1,0,9.766095,0,0,0,0,0,0,1,1,36,,0,
1641,81,16612.92,12,0,0,0,9.717936,1,0,0,0,0,0,0,1,0,,,1
1641,82,15293.26,12,1,0,0,9.635167,0,1,0,0,0,0,0,1,1,9.879604,1,0
1641,83,19271.1,12,2,0,0,9.866362,0,0,1,0,0,0,0,1,4,9.717936,1,1
1641,84,19528,12,3,0,0,9.879604,0,0,0,1,0,0,0,1,9,9.949456,1,1
1641,85,17556.74,12,4,0,0,9.773193,0,0,0,0,1,0,0,1,16,9.950465,1,1
1641,86,20940.83,12,5,0,0,9.949456,0,0,0,0,0,1,0,1,25,9.866362,1,1
1641,87,20961.98,12,6,0,0,9.950465,0,0,0,0,0,0,1,1,36,9.606257,1,
1642,81,10892.49,9,0,0,0,9.295829,1,0,0,0,0,0,0,1,0,,,1
1642,82,12110.77,9,1,1,0,9.401851,0,1,0,0,0,0,0,1,1,9.115588,1,1
1642,83,13502.57,9,2,,0,9.510635,0,0,1,0,0,0,0,1,4,,0,1
1642,84,,9,3,0,0,,0,0,0,1,0,0,0,0,9,9.635167,1,1
1642,85,,9,3,0,0,,0,0,0,0,1,0,0,0,9,9.510635,1,0
1642,86,9095.98,9,3,0,0,9.115588,0,0,0,0,0,1,0,1,9,9.295829,1,1
1642,87,8531.04,9,4,1,0,9.051467,0,0,0,0,0,0,1,1,16,9.401851,0,
1643,81,9476.91,9,0,1,0,9.156613,1,0,0,0,0,0,0,1,0,,,1
1643,82,10980.96,9,1,1,0,9.303918,0,1,0,0,0,0,0,1,1,9.051467,1,1
1643,83,12840.14,9,2,1,0,9.460332,0,0,1,0,0,0,0,1,4,9.599214,1,1
1643,84,13562.78,9,3,1,0,9.515084,0,0,0,1,0,0,0,1,9,9.556561,1,0
1643,85,14768.24,9,4,1,0,9.600234,0,0,0,0,1,0,0,1,16,9.156613,1,1
1643,86,14753.18,9,5,1,0,9.599214,0,0,0,0,0,1,0,1,25,9.515084,1,1
1643,87,14137.15,9,6,1,0,9.556561,0,0,0,0,0,0,1,1,36,9.600234,1,
1650,81,12377.83,12,1,0,0,9.423662,1,0,0,0,0,0,0,1,1,,,1
1650,82,,12,2,0,0,,0,1,0,0,0,0,0,0,4,9.460332,1,1
1650,83,11269.57,12,2,0,0,9.329862,0,0,1,0,0,0,0,1,4,,1,1
1650,84,12768.83,12,3,0,0,9.454762,0,0,0,1,0,0,0,1,9,9.329862,0,1
1650,85,,12,4,0,0,,0,0,0,0,1,0,0,0,16,,1,0
1650,86,9737.07,12,4,0,0,9.183696,0,0,0,0,0,1,0,1,16,9.454762,1,1
1650,87,14417.36,12,5,0,0,9.576188,0,0,0,0,0,0,1,1,25,9.423662,1,
1656,81,6638.26,12,1,0,0,8.800605,1,0,0,0,0,0,0,1,1,,,1
1656,82,10212.03,12,2,0,0,9.231321,0,1,0,0,0,0,0,1,4,8.716611,1,1
1656,83,10237.12,12,3,0,0,9.233776,0,0,1,0,0,0,0,1,9,9.231321,1,0
1656,84,10406.76,12,4,0,0,9.250211,0,0,0,1,0,0,0,1,16,9.190489,1,1
1656,85,6103.46,12,5,0,0,8.716611,0,0,0,0,1,0,0,1,25,8.800605,1,1
1656,86,9803.44,12,6,0,0,9.190489,0,0,0,0,0,1,0,1,36,9.233776,1,1
1656,87,13123.18,12,7,0,0,9.482136,0,0,0,0,0,0,1,1,49,9.250211,1,
1659,81,10442.62,12,0,0,0,9.253651,1,0,0,0,0,0,0,1,0,,,1
1659,82,9371.1,12,1,0,0,9.145386,0,1,0,0,0,0,0,1,1,9.238233,0,1
1659,83,,12,2,0,0,,0,0,1,0,0,0,0,0,4,,1,0
1659,84,10282.85,12,2,0,0,9.238233,0,0,0,1,0,0,0,1,4,9.184998,1,1
1659,85,,12,3,0,0,,0,0,0,0,1,0,0,0,9,9.482136,1,1
1659,86,,12,3,0,0,,0,0,0,0,0,1,0,0,9,,1,0
1659,87,9749.76,12,3,0,0,9.184998,0,0,0,0,0,0,1,1,9,,0,
1661,81,10666.02,10,0,0,0,9.274818,1,0,0,0,0,0,0,1,0,,,1
1661,82,14495.46,10,1,0,0,9.581591,0,1,0,0,0,0,0,1,1,9.545441,1,1
1661,83,15553.8,10,2,0,0,9.652061,0,0,1,0,0,0,0,1,4,9.274818,1,1
1661,84,12588.39,10,3,0,0,9.44053,0,0,0,1,0,0,0,1,9,9.652061,1,0
1661,85,13980.81,10,4,0,0,9.545441,0,0,0,0,1,0,0,1,16,9.253651,1,1
1661,86,15159.96,10,5,0,0,9.626413,0,0,0,0,0,1,0,1,25,9.581591,1,1
1661,87,14624.64,10,6,0,0,9.590463,0,0,0,0,0,0,1,1,36,9.44053,1,
1663,81,,9,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1663,82,,9,0,0,0,,0,1,0,0,0,0,0,0,0,,1,0
1663,83,,9,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1663,84,,9,0,0,0,,0,0,0,1,0,0,0,0,0,,0,1
1663,85,,9,0,0,0,,0,0,0,0,1,0,0,0,0,9.590463,0,0
1663,86,,9,0,0,0,,0,0,0,0,0,1,0,0,0,,0,0
1663,87,14624.64,9,0,1,0,9.590463,0,0,0,0,0,0,1,1,0,,0,
1676,81,,10,0,0,0,,1,0,0,0,0,0,0,0,0,,,1
1676,82,,10,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0
1676,83,972.51,10,0,0,0,6.87988,0,0,1,0,0,0,0,1,0,8.702264,1,1
1676,84,6567.23,10,1,1,0,8.789847,0,0,0,1,0,0,0,1,1,,0,0
1676,85,6194.63,10,2,1,0,8.731438,0,0,0,0,1,0,0,1,4,6.87988,0,1
1676,86,,10,3,0,0,,0,0,0,0,0,1,0,0,9,9.590463,1,0
1676,87,6016.52,10,3,0,0,8.702264,0,0,0,0,0,0,1,1,9,8.789847,1,
1679,81,4975.89,11,0,0,0,8.51236,1,0,0,0,0,0,0,1,0,,,0
1679,82,,11,1,0,0,,0,1,0,0,0,0,0,0,1,8.731438,1,1
1679,83,12486.21,11,1,0,0,9.43238,0,0,1,0,0,0,0,1,1,9.946166,1,1
1679,84,20817.01,11,2,0,0,9.943525,0,0,0,1,0,0,0,1,4,9.43238,1,1
1679,85,22569.78,11,3,0,0,10.02437,0,0,0,0,1,0,0,1,9,10.07393,1,1
1679,86,23716.54,11,4,0,0,10.07393,0,0,0,0,0,1,0,1,16,,1,1
1679,87,20872.05,11,5,0,0,9.946166,0,0,0,0,0,0,1,1,25,10.02437,1,
1683,81,18843.8,14,0,0,0,9.843939,1,0,0,0,0,0,0,1,0,,,1
1683,82,21345.27,14,1,0,0,9.968585,0,1,0,0,0,0,0,1,1,,0,1
1683,83,23014.57,14,2,0,0,10.04388,0,0,1,0,0,0,0,1,4,10.18234,1,1
1683,84,26432.24,14,3,0,0,10.18234,0,0,0,1,0,0,0,1,9,10.08947,1,1
1683,85,,14,4,0,0,,0,0,0,0,1,0,0,0,16,8.51236,1,1
1683,86,24088.08,14,4,0,0,10.08947,0,0,0,0,0,1,0,1,16,9.843939,1,1
1683,87,25300.62,14,5,0,0,10.13858,0,0,0,0,0,0,1,1,25,10.04388,1,
1684,81,10596.78,12,1,1,0,9.268306,1,0,0,0,0,0,0,1,1,,,0
1684,82,10112,12,2,1,0,9.221478,0,1,0,0,0,0,0,1,4,9.379249,1,1
1684,83,9699.31,12,3,1,0,9.17981,0,0,1,0,0,0,0,1,9,9.962759,1,1
1684,84,9978.24,12,4,0,0,9.208162,0,0,0,1,0,0,0,1,16,9.757171,1,1
1684,85,17277.68,12,5,0,0,9.757171,0,0,0,0,1,0,0,1,25,10.13858,1,1
1684,86,21221.27,12,6,1,0,9.962759,0,0,0,0,0,1,0,1,36,9.221478,1,1
1684,87,11840.11,12,7,1,0,9.379249,0,0,0,0,0,0,1,1,49,9.268306,1,
1685,81,5816.43,10,0,1,0,8.668442,1,0,0,0,0,0,0,1,0,,,1
1685,82,6075.39,10,1,1,0,8.712002,0,1,0,0,0,0,0,1,1,9.800688,1,1
1685,83,19890.11,10,2,1,0,9.897978,0,0,1,0,0,0,0,1,4,,0,1
1685,84,18668.64,10,3,1,0,9.8346,0,0,0,1,0,0,0,1,9,8.712002,1,1
1685,85,,10,4,0,0,,0,0,0,0,1,0,0,0,16,9.17981,1,1
1685,86,18046.15,10,4,1,0,9.800688,0,0,0,0,0,1,0,1,16,9.696453,1,1
1685,87,16259.84,10,5,1,0,9.696453,0,0,0,0,0,0,1,1,25,9.897978,1,
1689,81,11571.2,12,1,0,0,9.356275,1,0,0,0,0,0,0,1,1,,,1
1689,82,11143.77,12,2,0,0,9.318636,0,1,0,0,0,0,0,1,4,9.356275,1,1
1689,83,12648.87,12,3,0,0,9.445323,0,0,1,0,0,0,0,1,9,9.550335,1,1
1689,84,15531.17,12,4,0,0,9.650604,0,0,0,1,0,0,0,1,16,9.445323,1,1
1689,85,17084.81,12,5,0,0,9.745945,0,0,0,0,1,0,0,1,25,9.586286,1,1
1689,86,14563.67,12,6,0,0,9.586286,0,0,0,0,0,1,0,1,36,9.318636,1,1
1689,87,14049.4,12,7,0,0,9.550335,0,0,0,0,0,0,1,1,49,9.745945,1,
1692,81,,11,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1692,82,,11,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0
1692,83,,11,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0
1692,84,,11,0,0,0,,0,0,0,1,0,0,0,0,0,,1,0
1692,85,,11,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0
1692,86,,11,0,0,0,,0,0,0,0,0,1,0,0,0,,0,0
1692,87,,11,0,0,0,,0,0,0,0,0,0,1,0,0,,0,
1736,81,,12,2,0,0,,1,0,0,0,0,0,0,0,4,,,1
1736,82,16781.86,12,2,0,0,9.728054,0,1,0,0,0,0,0,1,4,9.517264,1,1
1736,83,16914.51,12,3,0,0,9.735927,0,0,1,0,0,0,0,1,9,9.744614,1,1
1736,84,13592.37,12,4,0,0,9.517264,0,0,0,1,0,0,0,1,16,,0,1
1736,85,16774.24,12,5,0,0,9.7276,0,0,0,0,1,0,0,1,25,9.728054,1,1
1736,86,18964.82,12,6,0,0,9.850341,0,0,0,0,0,1,0,1,36,9.7276,1,1
1736,87,17062.08,12,7,0,0,9.744614,0,0,0,0,0,0,1,1,49,9.850341,1,
1737,81,17160.18,8,3,0,0,9.750347,1,0,0,0,0,0,0,1,9,,,1
1737,82,17944.16,8,4,0,0,9.79502,0,1,0,0,0,0,0,1,16,9.951301,1,1
1737,83,17837.82,8,5,0,0,9.789076,0,0,1,0,0,0,0,1,25,9.847948,1,1
1737,84,20979.49,8,6,0,0,9.951301,0,0,0,1,0,0,0,1,36,9.750347,1,1
1737,85,16829.63,8,7,0,0,9.730896,0,0,0,0,1,0,0,1,49,9.79502,1,0
1737,86,18919.5,8,8,0,0,9.847948,0,0,0,0,0,1,0,1,64,9.735927,1,1
1737,87,19987.01,8,9,0,0,9.902838,0,0,0,0,0,0,1,1,81,9.730896,1,
1738,81,14412.73,12,1,1,0,9.575867,1,0,0,0,0,0,0,1,1,,,1
1738,82,14671.04,12,2,1,0,9.593631,0,1,0,0,0,0,0,1,4,9.623655,0,1
1738,83,,12,3,0,0,,0,0,1,0,0,0,0,0,9,9.902838,1,1
1738,84,14109.04,12,3,1,0,9.554571,0,0,0,1,0,0,0,1,9,9.623253,1,1
1738,85,15118.21,12,4,1,0,9.623655,0,0,0,0,1,0,0,1,16,9.554571,1,0
1738,86,16827.55,12,5,1,0,9.730773,0,0,0,0,0,1,0,1,25,,1,1
1738,87,15112.13,12,6,1,0,9.623253,0,0,0,0,0,0,1,1,36,9.575867,1,
1750,81,12180.21,9,2,0,0,9.407568,1,0,0,0,0,0,0,1,4,,,1
1750,82,11622.98,9,3,0,0,9.36074,0,1,0,0,0,0,0,1,9,9.404418,1,1
1750,83,12141.91,9,4,0,0,9.404418,0,0,1,0,0,0,0,1,16,9.15223,1,1
1750,84,12031,9,5,0,0,9.395242,0,0,0,1,0,0,0,1,25,,1,1
1750,85,9435.46,9,6,1,0,9.15223,0,0,0,0,1,0,0,1,36,9.407568,0,1
1750,86,,9,7,0,0,,0,0,0,0,0,1,0,0,49,9.593631,1,1
1750,87,12143.24,9,7,0,0,9.404528,0,0,0,0,0,0,1,1,49,9.395242,1,
1753,81,9916.95,12,2,0,0,9.202001,1,0,0,0,0,0,0,1,4,,,1
1753,82,11389.66,12,3,0,0,9.340461,0,1,0,0,0,0,0,1,9,9.832707,1,0
1753,83,11785.17,12,4,1,0,9.374598,0,0,1,0,0,0,0,1,16,9.566243,1,1
1753,84,14274.69,12,5,1,0,9.566243,0,0,0,1,0,0,0,1,25,9.202001,1,1
1753,85,18633.34,12,6,1,0,9.832707,0,0,0,0,1,0,0,1,36,9.961911,1,1
1753,86,21203.28,12,7,1,0,9.961911,0,0,0,0,0,1,0,1,49,9.374598,1,1
1753,87,23253.18,12,8,1,0,10.0542,0,0,0,0,0,0,1,1,64,9.340461,1,
1768,81,,8,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1768,82,7859.08,8,0,0,0,8.969425,0,1,0,0,0,0,0,1,0,9.761087,1,1
1768,83,,8,1,0,0,,0,0,1,0,0,0,0,0,1,,1,1
1768,84,17309.98,8,1,1,0,9.759039,0,0,0,1,0,0,0,1,1,9.727967,1,1
1768,85,17345.48,8,2,1,0,9.761087,0,0,0,0,1,0,0,1,4,9.055573,1,1
1768,86,16780.4,8,3,1,0,9.727967,0,0,0,0,0,1,0,1,9,,0,0
1768,87,8566.15,8,4,0,0,9.055573,0,0,0,0,0,0,1,1,16,9.759039,0,
1772,81,,9,1,0,0,,1,0,0,0,0,0,0,0,1,,,1
1772,82,12949.71,9,1,1,0,9.468828,0,1,0,0,0,0,0,1,1,9.729342,1,1
1772,83,15029.16,9,2,1,0,9.617747,0,0,1,0,0,0,0,1,4,9.642106,1,1
1772,84,16803.5,9,3,1,0,9.729342,0,0,0,1,0,0,0,1,9,9.617747,1,1
1772,85,16630.08,9,4,1,0,9.718968,0,0,0,0,1,0,0,1,16,9.468828,1,1
1772,86,17497.17,9,5,1,0,9.769794,0,0,0,0,0,1,0,1,25,9.718968,1,1
1772,87,15399.74,9,6,1,0,9.642106,0,0,0,0,0,0,1,1,36,,0,
1773,81,11933.17,12,1,0,0,9.387077,1,0,0,0,0,0,0,1,1,,,1
1773,82,11574.18,12,2,0,0,9.356532,0,1,0,0,0,0,0,1,4,9.387077,1,1
1773,83,11256.6,12,3,0,0,9.32871,0,0,1,0,0,0,0,1,9,9.769794,1,1
1773,84,11957.09,12,4,0,0,9.38908,0,0,0,1,0,0,0,1,16,10.41474,1,1
1773,85,21978.5,12,5,0,0,9.99782,0,0,0,0,1,0,0,1,25,10.22618,1,0
1773,86,27616.73,12,6,0,0,10.22618,0,0,0,0,0,1,0,1,36,9.32871,1,1
1773,87,33347.55,12,7,0,0,10.41474,0,0,0,0,0,0,1,1,49,9.356532,1,
1784,81,11848.73,9,1,1,0,9.379976,1,0,0,0,0,0,0,1,1,,,1
1784,82,,9,2,0,0,,0,1,0,0,0,0,0,0,4,9.38908,1,1
1784,83,11881.24,9,2,0,0,9.382716,0,0,1,0,0,0,0,1,4,,1,1
1784,84,10889.73,9,3,1,0,9.295575,0,0,0,1,0,0,0,1,9,9.626413,1,1
1784,85,14575.42,9,4,0,0,9.587091,0,0,0,0,1,0,0,1,16,9.655002,1,1
1784,86,15159.96,9,5,0,0,9.626413,0,0,0,0,0,1,0,1,25,9.587091,1,1
1784,87,15599.61,9,6,0,0,9.655002,0,0,0,0,0,0,1,1,36,9.379976,1,
1785,81,13334.48,9,3,1,0,9.498109,1,0,0,0,0,0,0,1,9,,,1
1785,82,13807.34,9,4,0,0,9.532955,0,1,0,0,0,0,0,1,16,9.498109,1,1
1785,83,12087.91,9,5,1,0,9.399961,0,0,1,0,0,0,0,1,25,9.617555,1,1
1785,84,13219.27,9,6,1,0,9.48943,0,0,0,1,0,0,0,1,36,9.295575,1,1
1785,85,14048.54,9,7,1,0,9.550274,0,0,0,0,1,0,0,1,49,9.532955,1,1
1785,86,15131.07,9,8,1,0,9.624506,0,0,0,0,0,1,0,1,64,9.550274,1,1
1785,87,15026.26,9,9,1,0,9.617555,0,0,0,0,0,0,1,1,81,9.624506,1,
1786,81,10771.25,11,0,1,0,9.284636,1,0,0,0,0,0,0,1,0,,,1
1786,82,11652.86,11,1,1,0,9.363307,0,1,0,0,0,0,0,1,1,9.477668,1,1
1786,83,14168.82,11,2,1,0,9.558799,0,0,1,0,0,0,0,1,4,9.109531,1,1
1786,84,14172.4,11,3,1,0,9.559052,0,0,0,1,0,0,0,1,9,9.558799,1,1
1786,85,9041.06,11,4,0,0,9.109531,0,0,0,0,1,0,0,1,16,9.284636,1,0
1786,86,13037.56,11,5,0,0,9.47559,0,0,0,0,0,1,0,1,25,9.559052,1,1
1786,87,13064.68,11,6,1,0,9.477668,0,0,0,0,0,0,1,1,36,9.47559,1,
1791,81,,10,2,0,0,,1,0,0,0,0,0,0,0,4,,,0
1791,82,,10,2,0,0,,0,1,0,0,0,0,0,0,4,,1,1
1791,83,,10,2,0,0,,0,0,1,0,0,0,0,0,4,,0,0
1791,84,,10,2,0,0,,0,0,0,1,0,0,0,0,4,,1,0
1791,85,23719.62,10,2,0,0,10.07406,0,0,0,0,1,0,0,1,4,,0,1
1791,86,31918.63,10,3,0,0,10.37094,0,0,0,0,0,1,0,1,9,10.07406,1,1
1791,87,13008.02,10,4,0,0,9.473321,0,0,0,0,0,0,1,1,16,10.37094,0,
1792,81,21467.78,12,2,0,0,9.974308,1,0,0,0,0,0,0,1,4,,,1
1792,82,21258.52,12,3,0,0,9.964513,0,1,0,0,0,0,0,1,9,9.770855,1,1
1792,83,12596.27,12,4,0,0,9.441156,0,0,1,0,0,0,0,1,16,10.05944,1,1
1792,84,14157.5,12,5,0,0,9.558,0,0,0,1,0,0,0,1,25,9.441156,1,1
1792,85,17515.73,12,6,0,0,9.770855,0,0,0,0,1,0,0,1,36,9.473321,1,1
1792,86,23375.49,12,7,0,0,10.05944,0,0,0,0,0,1,0,1,49,10.70012,1,1
1792,87,44361.4,12,8,1,0,10.70012,0,0,0,0,0,0,1,1,64,9.974308,1,
1806,81,13928.59,12,0,0,0,9.541698,1,0,0,0,0,0,0,1,0,,,1
1806,82,14457.26,12,1,0,0,9.578952,0,1,0,0,0,0,0,1,1,9.609655,1,1
1806,83,15470.03,12,2,0,0,9.64666,0,0,1,0,0,0,0,1,4,9.74617,1,1
1806,84,17304.2,12,3,0,0,9.758704,0,0,0,1,0,0,0,1,9,9.541698,1,1
1806,85,17088.65,12,4,0,0,9.74617,0,0,0,0,1,0,0,1,16,9.558,1,1
1806,86,14908.03,12,5,0,0,9.609655,0,0,0,0,0,1,0,1,25,9.758704,1,0
1806,87,15355.87,12,6,0,0,9.639253,0,0,0,0,0,0,1,1,36,9.578952,1,
1811,81,28938.06,8,1,0,0,10.27291,1,0,0,0,0,0,0,1,1,,,1
1811,82,21476.24,8,2,0,0,9.974703,0,1,0,0,0,0,0,1,4,,0,1
1811,83,,8,3,0,0,,0,0,1,0,0,0,0,0,9,,1,1
1811,84,23669.51,8,3,0,0,10.07194,0,0,0,1,0,0,0,1,9,9.456932,0,0
1811,85,12411.23,8,4,1,0,9.426357,0,0,0,0,1,0,0,1,16,10.07194,1,1
1811,86,,8,5,0,0,,0,0,0,0,0,1,0,0,25,9.639253,1,0
1811,87,12796.56,8,5,1,0,9.456932,0,0,0,0,0,0,1,1,25,10.27291,1,
1822,81,16706.44,12,0,1,0,9.72355,1,0,0,0,0,0,0,1,0,,,1
1822,82,,12,1,0,0,,0,1,0,0,0,0,0,0,1,,0,0
1822,83,,12,1,0,0,,0,0,1,0,0,0,0,0,1,,1,0
1822,84,,12,1,0,0,,0,0,0,1,0,0,0,0,1,,1,0
1822,85,,12,1,0,0,,0,0,0,0,1,0,0,0,1,9.426357,0,1
1822,86,11642.85,12,1,0,0,9.362448,0,0,0,0,0,1,0,1,1,9.72355,0,1
1822,87,16260.12,12,2,0,0,9.696471,0,0,0,0,0,0,1,1,4,9.362448,1,
1827,81,11048.5,12,0,0,0,9.31005,1,0,0,0,0,0,0,1,0,,,1
1827,82,11390.52,12,1,0,0,9.340537,0,1,0,0,0,0,0,1,1,9.52237,1,1
1827,83,11188.75,12,2,0,0,9.322664,0,0,1,0,0,0,0,1,4,9.340537,1,1
1827,84,11090.63,12,3,0,0,9.313856,0,0,0,1,0,0,0,1,9,9.696471,1,0
1827,85,12897.28,12,4,0,0,9.464771,0,0,0,0,1,0,0,1,16,9.31005,1,1
1827,86,13661.96,12,5,0,0,9.52237,0,0,0,0,0,1,0,1,25,9.446207,1,1
1827,87,12660.06,12,6,1,0,9.446207,0,0,0,0,0,0,1,1,36,9.464771,1,
1829,81,,9,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1829,82,16831.43,9,0,0,0,9.731003,0,1,0,0,0,0,0,1,0,9.301134,0,1
1829,83,,9,1,0,0,,0,0,1,0,0,0,0,0,1,,1,1
1829,84,10950.43,9,1,0,0,9.301134,0,0,0,1,0,0,0,1,1,,0,1
1829,85,,9,2,0,0,,0,0,0,0,1,0,0,0,4,,0,0
1829,86,,9,2,0,0,,0,0,0,0,0,1,0,0,4,,1,0
1829,87,10968.48,9,2,0,0,9.302781,0,0,0,0,0,0,1,1,4,9.731003,1,
1833,81,,8,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
1833,82,,8,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0
1833,83,,8,0,0,0,,0,0,1,0,0,0,0,0,0,,1,0
1833,84,,8,0,0,0,,0,0,0,1,0,0,0,0,0,9.302781,0,0
1833,85,,8,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0
1833,86,,8,0,0,0,,0,0,0,0,0,1,0,0,0,,0,0
1833,87,,8,0,0,0,,0,0,0,0,0,0,1,0,0,,0,
1848,81,,9,2,0,0,,1,0,0,0,0,0,0,0,4,,,0
1848,82,,9,2,0,0,,0,1,0,0,0,0,0,0,4,,0,0
1848,83,,9,2,0,0,,0,0,1,0,0,0,0,0,4,,0,0
1848,84,,9,2,0,0,,0,0,0,1,0,0,0,0,4,,0,0
1848,85,,9,2,0,0,,0,0,0,0,1,0,0,0,4,,0,0
1848,86,,9,2,0,0,,0,0,0,0,0,1,0,0,4,,0,0
1848,87,,9,2,0,0,,0,0,0,0,0,0,1,0,4,,0,
1849,81,,9,0,0,0,,1,0,0,0,0,0,0,0,0,,,0
