cusip,merger,employ,return,patents,patentsg,stckpr,rnd,rndeflt,rndstck,sales,sic,year,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,lrnd,lsales,lpat,rnd_1,rnd_2,rnd_3,rnd_4,rnd_5,lrnd_1,lrnd_2,lrnd_3,lrnd_4,lrnd_5,clpat,clrnd,clrnd_1,clrnd_2,clrnd_3,clrnd_4,clrnd_5,clsales,lrnd_6,lrnd_7,lrnd_8,lrnd_9
760354,0,6.180,5.457354,3,8,1.249998,0,0,,186.4419,3341,73,0,1,0,0,0,0,0,0,0,0,0,5.22812,1.386294,0,,,,,0,,,,,0,0,,,,,,.1158128,,,,
760354,0,7.300,5.069187,0,1,1.249998,0,0,,225.6479,3341,74,0,0,1,0,0,0,0,0,0,0,0,5.418976,0,0,0,,,,0,0,,,,-1.386294,0,0,,,,,.190856,,,,
760354,0,6.000,7.955975,0,2,6.874996,0,0,,247.2059,3341,75,0,0,0,1,0,0,0,0,0,0,0,5.510222,0,0,0,0,,,0,0,0,,,0,0,0,0,,,,.0912461,,,,
760354,0,5.400,4.212588,0,0,7.625,0,0,,208.1069,3341,76,0,0,0,0,1,0,0,0,0,0,0,5.338052,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,,-.1721697,,,,
760354,0,5.500,5.64369,1,0,10.875,0,0,,241.1909,3341,77,0,0,0,0,0,1,0,0,0,0,0,5.485589,.6931472,0,0,0,0,0,0,0,0,0,0,.6931472,0,0,0,0,0,,.1475368,,,,
760354,0,5.000,8.59943,0,0,16.625,0,0,,239.0459,3341,78,0,0,0,0,0,0,1,0,0,0,0,5.476655,0,0,0,0,0,0,0,0,0,0,0,-.6931472,0,0,0,0,0,0,-.0089335,0,,,
760354,0,5.000,7.174831,0,0,33.49997,0,0,,287.2998,3341,79,0,0,0,0,0,0,0,1,0,0,0,5.660526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1838708,0,0,,
760354,0,4.800,5.178425,0,1,24.87497,0,0,,295.8257,3341,80,0,0,0,0,0,0,0,0,1,0,0,5.68977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0292439,0,0,0,
760354,0,5.000,6.700152,0,0,23,0,0,,300.2527,3341,81,0,0,0,0,0,0,0,0,0,1,0,5.704624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.014854,0,0,0,0
760881,0,1.820,11.4951,3,4,68.25,1.298956,1.298956,3.076719,132.777,3558,72,1,0,0,0,0,0,0,0,0,0,.8324551,4.888671,1.386294,,,,,,,,,,,,,,,,,,,,,,
760881,0,1.956,4.879313,4,3,38.75,1.20159,1.129313,4.16906,140.174,3558,73,0,1,0,0,0,0,0,0,0,0,.7891796,4.942884,1.609438,1.298956,,,,,.8324551,,,,,.2231436,-.0432755,,,,,,.054213,,,,
760881,0,2.329,-9.012246,4,2,5,1.596193,1.364267,5.213238,164.4969,3558,74,0,0,1,0,0,0,0,0,0,0,.9540462,5.102892,1.609438,1.20159,1.298956,,,,.7891796,.8324551,,,,0,.1648666,-.0432755,,,,,.160008,,,,
760881,0,2.434,4.731724,0,6,13.875,1.920577,1.494613,6.622574,223.646,3558,75,0,0,0,1,0,0,0,0,0,0,1.071781,5.410064,0,1.596193,1.20159,1.298956,,,.9540462,.7891796,.8324551,,,-1.609438,.1177349,.1648666,-.0432755,,,,.3071723,,,,
760881,0,2.400,6.92038,5,3,18.75,3.224058,2.368889,7.993919,231.127,3558,76,0,0,0,0,1,0,0,0,0,0,1.440796,5.442967,1.791759,1.920577,1.596193,1.20159,1.298956,,1.071781,.9540462,.7891796,.8324551,,1.791759,.3690151,.1177349,.1648666,-.0432755,,,.0329027,,,,
760881,0,2.400,8.182216,2,4,20.625,3.774612,2.587124,10.74532,236.7939,3558,77,0,0,0,0,0,1,0,0,0,0,1.563313,5.46719,1.098612,3.224058,1.920577,1.596193,1.20159,1.298956,1.440796,1.071781,.9540462,.7891796,.8324551,-.6931472,.1225165,.3690151,.1177349,.1648666,-.0432755,,.0242233,,,,
760881,0,2.600,7.307619,7,2,16,4.167507,2.649403,13.91125,253.948,3558,78,0,0,0,0,0,0,1,0,0,0,1.64239,5.537129,2.079442,3.774612,3.224058,1.920577,1.596193,1.20159,1.563313,1.440796,1.071781,.9540462,.7891796,.9808292,.0790776,.1225165,.3690151,.1177349,.1648666,-.0432755,.0699391,.8324551,,,
760881,0,2.800,4.463497,9,1,17.5,3.637154,2.117085,17.46494,289.605,3558,79,0,0,0,0,0,0,0,1,0,0,1.534101,5.668518,2.302585,4.167507,3.774612,3.224058,1.920577,1.596193,1.64239,1.563313,1.440796,1.071781,.9540462,.2231436,-.1082896,.0790776,.1225165,.3690151,.1177349,.1648666,.1313887,.7891796,.8324551,,
760881,0,3.100,9.345346,8,6,15.5,2.670147,1.427887,20.13222,379.594,3558,80,0,0,0,0,0,0,0,0,1,0,1.300232,5.939102,2.197225,3.637154,4.167507,3.774612,3.224058,1.920577,1.534101,1.64239,1.563313,1.440796,1.071781,-.1053605,-.2338691,-.1082896,.0790776,.1225165,.3690151,.1177349,.2705841,.9540462,.7891796,.8324551,
760881,0,3.100,12.76921,0,11,15.25,2.897221,1.441402,21.24759,465.2659,3558,81,0,0,0,0,0,0,0,0,0,1,1.360264,6.142609,0,2.670147,3.637154,4.167507,3.774612,3.224058,1.300232,1.534101,1.64239,1.563313,1.440796,-2.197225,.0600319,-.2338691,-.1082896,.0790776,.1225165,.3690151,.2035069,1.071781,.9540462,.7891796,.8324551
760898,0,0.116,11.0945,0,2,6.25,.352716,.352716,1.899478,4.223,3823,72,1,0,0,0,0,0,0,0,0,0,.3021144,1.440546,0,,,,,,,,,,,,,,,,,,,,,,
760898,0,0.166,9.01457,0,1,4.25,.2883763,.2710304,2.095428,5.008999,3823,73,0,1,0,0,0,0,0,0,0,0,.2533828,1.611236,0,.352716,,,,,.3021144,,,,,0,-.0487316,,,,,,.1706904,,,,
760898,0,0.209,2.815683,0,0,4,.3068457,.2622612,2.273617,7.505997,3823,74,0,0,1,0,0,0,0,0,0,0,.2676163,2.015702,0,.2883763,.352716,,,,.2533828,.3021144,,,,0,.0142336,-.0487316,,,,,.4044662,,,,
760898,0,0.166,8.770699,1,0,4.875,.3100941,.2413185,2.460526,7.174,3823,75,0,0,0,1,0,0,0,0,0,0,.270099,1.970463,.6931472,.3068457,.2883763,.352716,,,.2676163,.2533828,.3021144,,,.6931472,.0024827,.0142336,-.0487316,,,,-.0452389,,,,
760898,0,0.188,13.28009,0,0,9,.3119082,.2291757,2.54277,8.306999,3823,76,0,0,0,0,1,0,0,0,0,0,.2714828,2.117098,0,.3100941,.3068457,.2883763,.352716,,.270099,.2676163,.2533828,.3021144,,-.6931472,.0013838,.0024827,.0142336,-.0487316,,,.1466349,,,,
760898,0,0.233,14.75691,1,1,13.25,.56639,.3882043,2.652681,11.731,3823,77,0,0,0,0,0,1,0,0,0,0,.4487736,2.462234,.6931472,.3119082,.3100941,.3068457,.2883763,.352716,.2714828,.270099,.2676163,.2533828,.3021144,.6931472,.1772909,.0013838,.0024827,.0142336,-.0487316,,.3451362,,,,
760898,0,0.240,13.89316,0,1,7.5,.6719127,.4271536,3.0404,14.22199,3823,78,0,0,0,0,0,0,1,0,0,0,.5139683,2.654789,0,.56639,.3119082,.3100941,.3068457,.2883763,.4487736,.2714828,.270099,.2676163,.2533828,-.6931472,.0651947,.1772909,.0013838,.0024827,.0142336,-.0487316,.192555,.3021144,,,
760898,0,0.276,14.0795,0,0,11.25,.6948333,.4044433,3.556229,17.57898,3823,79,0,0,0,0,0,0,0,1,0,0,.5275844,2.866704,0,.6719127,.56639,.3119082,.3100941,.3068457,.5139683,.4487736,.2714828,.270099,.2676163,0,.0136161,.0651947,.1772909,.0013838,.0024827,.0142336,.2119143,.2533828,.3021144,,
760898,0,0.293,14.66136,0,0,28.5,.9741302,.520925,4.049389,21.39998,3823,80,0,0,0,0,0,0,0,0,1,0,.6801279,3.06339,0,.6948333,.6719127,.56639,.3119082,.3100941,.5275844,.5139683,.4487736,.2714828,.270099,0,.1525435,.0136161,.0651947,.1772909,.0013838,.0024827,.1966863,.2676163,.2533828,.3021144,
760898,0,0.292,13.19683,0,0,10,1.254625,.6241922,4.743206,22.83298,3823,81,0,0,0,0,0,0,0,0,0,1,.8129838,3.128206,0,.9741302,.6948333,.6719127,.56639,.3119082,.6801279,.5275844,.5139683,.4487736,.2714828,0,.132856,.1525435,.0136161,.0651947,.1772909,.0013838,.0648158,.270099,.2676163,.2533828,.3021144
761406,0,8.225,2.636804,1,0,9,1.478835,1.478835,6.013496,390.9209,3350,72,1,0,0,0,0,0,0,0,0,0,.9077888,5.968505,.6931472,,,,,,,,,,,,,,,,,,,,,,
761406,0,9.328,3.77036,2,0,7.75,1.587111,1.491647,7.019566,492.5269,3350,73,0,1,0,0,0,0,0,0,0,0,.950542,6.199549,1.098612,1.478835,,,,,.9077888,,,,,.4054651,.0427532,,,,,,.2310438,,,,
761406,0,8.970,4.765084,0,2,6,1.709098,1.460768,8.29863,517.4575,3350,74,0,0,1,0,0,0,0,0,0,0,.9966157,6.248928,0,1.587111,1.478835,,,,.950542,.9077888,,,,-1.098612,.0460737,.0427532,,,,,.0493784,,,,
761406,0,6.600,-.5861618,1,1,8.5,1.525471,1.187137,9.628166,382.0586,3350,75,0,0,0,1,0,0,0,0,0,0,.9264275,5.945574,.6931472,1.709098,1.587111,1.478835,,,.9966157,.950542,.9077888,,,.6931472,-.0701882,.0460737,.0427532,,,,-.3033538,,,,
761406,0,7.430,3.050019,1,0,9.625,1.646502,1.209773,10.28058,498.418,3350,76,0,0,0,0,1,0,0,0,0,0,.9732386,6.211439,.6931472,1.525471,1.709098,1.587111,1.478835,,.9264275,.9966157,.950542,.9077888,,0,.0468111,-.0701882,.0460737,.0427532,,,.2658653,,,,
761406,0,7.808,3.98719,1,2,13.25,1.375959,.9430847,11.13863,597.6035,3350,77,0,0,0,0,0,1,0,0,0,0,.8654013,6.392928,.6931472,1.646502,1.525471,1.709098,1.587111,1.478835,.9732386,.9264275,.9966157,.950542,.9077888,0,-.1078373,.0468111,-.0701882,.0460737,.0427532,,.1814885,,,,
761406,0,8.220,5.232427,0,2,13.25,1.308877,.8320894,11.68597,680.7666,3350,78,0,0,0,0,0,0,1,0,0,0,.8367612,6.52322,0,1.375959,1.646502,1.525471,1.709098,1.587111,.8654013,.9732386,.9264275,.9966157,.950542,-.6931472,-.0286401,-.1078373,.0468111,-.0701882,.0460737,.0427532,.1302919,.9077888,,,
761406,0,8.160,4.39561,2,0,15.25,1.384709,.8060012,12.27736,788.1211,3350,79,0,0,0,0,0,0,0,1,0,0,.8690773,6.669652,1.098612,1.308877,1.375959,1.646502,1.525471,1.709098,.8367612,.8654013,.9732386,.9264275,.9966157,1.098612,.032316,-.0286401,-.1078373,.0468111,-.0701882,.0460737,.1464324,.950542,.9077888,,
761406,0,6.860,4.396424,1,0,16.25,1.48779,.7956104,12.87584,748.0786,3350,80,0,0,0,0,0,0,0,0,1,0,.9113948,6.617508,.6931472,1.384709,1.308877,1.375959,1.646502,1.525471,.8690773,.8367612,.8654013,.9732386,.9264275,-.4054651,.0423176,.032316,-.0286401,-.1078373,.0468111,-.0701882,-.0521441,.9966157,.950542,.9077888,
761406,0,6.507,2.464125,0,1,14.75,2.668211,1.327468,13.3532,820.8511,3350,81,0,0,0,0,0,0,0,0,0,1,1.299704,6.710342,0,1.48779,1.384709,1.308877,1.375959,1.646502,.9113948,.8690773,.8367612,.8654013,.9732386,-.6931472,.3883092,.0423176,.032316,-.0286401,-.1078373,.0468111,.092834,.9264275,.9966157,.950542,.9077888
766481,0,8.900,5.024534,4,8,19.87497,.9992189,.9992189,5.034603,202.804,2200,72,1,0,0,0,0,0,0,0,0,0,.6927566,5.31224,1.609438,,,,,,,,,,,,,,,,,,,,,,
766481,0,9.500,4.915559,3,2,13.625,1.179535,1.108584,5.622375,224.2439,2200,73,0,1,0,0,0,0,0,0,0,0,.7791115,5.412735,1.386294,.9992189,,,,,.6927566,,,,,-.2231436,.0863549,,,,,,.1004949,,,,
766481,0,9.000,4.314444,7,7,10.25,.8995547,.7688503,6.546196,260.0486,2200,74,0,0,1,0,0,0,0,0,0,0,.6416195,5.560868,2.079442,1.179535,.9992189,,,,.7791115,.6927566,,,,.6931472,-.137492,.0863549,,,,,.1481338,,,,
766481,0,8.500,5.372974,1,4,20.24997,.8852577,.6889167,7.102074,236.6279,2200,75,0,0,0,1,0,0,0,0,0,0,.6340646,5.466489,.6931472,.8995547,1.179535,.9992189,,,.6416195,.7791115,.6927566,,,-1.386294,-.0075549,-.137492,.0863549,,,,-.0943794,,,,
766481,0,8.500,7.147187,2,5,20.625,.9347396,.6868033,7.329201,304.48,2200,76,0,0,0,0,1,0,0,0,0,0,.6599727,5.718606,1.098612,.8852577,.8995547,1.179535,.9992189,,.6340646,.6416195,.7791115,.6927566,,.4054651,.0259082,-.0075549,-.137492,.0863549,,,.2521167,,,,
766481,0,9.300,6.206897,1,0,19.74997,.9566674,.6557007,7.684196,340.5818,2200,77,0,0,0,0,0,1,0,0,0,0,.6712427,5.830655,.6931472,.9347396,.8852577,.8995547,1.179535,.9992189,.6599727,.6340646,.6416195,.7791115,.6927566,-.4054651,.01127,.0259082,-.0075549,-.137492,.0863549,,.1120496,,,,
766481,0,9.000,5.235639,0,2,16.37497,1.118855,.711288,8.070099,307.3926,2200,78,0,0,0,0,0,0,1,0,0,0,.7508757,5.728126,0,.9566674,.9347396,.8852577,.8995547,1.179535,.6712427,.6599727,.6340646,.6416195,.7791115,-.6931472,.0796329,.01127,.0259082,-.0075549,-.137492,.0863549,-.1025295,.6927566,,,
766481,0,9.200,4.482284,6,1,18.74997,1.195669,.6959662,8.713409,360.7688,2200,79,0,0,0,0,0,0,0,1,0,0,.7864869,5.888237,1.94591,1.118855,.9566674,.9347396,.8852577,.8995547,.7508757,.6712427,.6599727,.6340646,.6416195,1.94591,.0356112,.0796329,.01127,.0259082,-.0075549,-.137492,.1601119,.7791115,.6927566,,
766481,0,9.500,5.052185,2,1,22,1.459723,.7806015,9.369751,433.5227,2200,80,0,0,0,0,0,0,0,0,1,0,.9000489,6.071944,1.098612,1.195669,1.118855,.9566674,.9347396,.8852577,.7864869,.7508757,.6712427,.6599727,.6340646,-.8472978,.113562,.0356112,.0796329,.01127,.0259082,-.0075549,.1837068,.6416195,.7791115,.6927566,
766481,0,8.900,4.52159,0,4,20.625,1.575603,.7838826,10.12209,455.335,2200,81,0,0,0,0,0,0,0,0,0,1,.9460838,6.121033,0,1.459723,1.195669,1.118855,.9566674,.9347396,.9000489,.7864869,.7508757,.6712427,.6599727,-1.098612,.0460349,.113562,.0356112,.0796329,.01127,.0259082,.049089,.6340646,.6416195,.7791115,.6927566
767329,0,0.148,13.06839,0,0,9.5,.1099131,.1099131,.3188579,2.758999,3622,72,1,0,0,0,0,0,0,0,0,0,.1042817,1.014868,0,,,,,,,,,,,,,,,,,,,,,,
767329,0,0.155,8.616602,0,1,4,.0951232,.0894015,.4057519,3.136999,3622,73,0,1,0,0,0,0,0,0,0,0,.0908669,1.143267,0,.1099131,,,,,.1042817,,,,,0,-.0134148,,,,,,.1283988,,,,
767329,0,0.107,.9777606,0,0,1.25,.0939547,.0803031,.4834089,2.41,3622,74,0,0,1,0,0,0,0,0,0,0,.0897993,.8796267,0,.0951232,.1099131,,,,.0908669,.1042817,,,,0,-.0010676,-.0134148,,,,,-.26364,,,,
767329,0,0.085,-.5095847,0,0,3.5,.1100376,.0856323,.554698,1.221999,3622,75,0,0,0,1,0,0,0,0,0,0,.1043939,.2004882,0,.0939547,.0951232,.1099131,,,.0897993,.0908669,.1042817,,,0,.0145946,-.0010676,-.0134148,,,,-.6791385,,,,
767329,0,0.122,3.959507,0,0,3.5,.1299628,.0954906,.6157422,1.733,3622,76,0,0,0,0,1,0,0,0,0,0,.1221847,.5498539,0,.1100376,.0939547,.0951232,.1099131,,.1043939,.0897993,.0908669,.1042817,,0,.0177909,.0145946,-.0010676,-.0134148,,,.3493657,,,,
767329,0,0.142,5.054399,0,0,3.5,.1611079,.1104234,.7007337,2.717999,3622,77,0,0,0,0,0,1,0,0,0,0,.1493746,.9998958,0,.1299628,.1100376,.0939547,.0951232,.1099131,.1221847,.1043939,.0897993,.0908669,.1042817,0,.0271899,.0177909,.0145946,-.0010676,-.0134148,,.4500418,,,,
767329,0,0.140,9.90547,1,0,4.25,.1269853,.0807281,.815526,3.549999,3622,78,0,0,0,0,0,0,1,0,0,0,.1195462,1.266947,.6931472,.1611079,.1299628,.1100376,.0939547,.0951232,.1493746,.1221847,.1043939,.0897993,.0908669,.6931472,-.0298284,.0271899,.0177909,.0145946,-.0010676,-.0134148,.2670516,.1042817,,,
767329,0,0.152,4.034743,0,1,3,.0869779,.0506274,.8957424,3.665998,3622,79,0,0,0,0,0,0,0,1,0,0,.0834013,1.299101,0,.1269853,.1611079,.1299628,.1100376,.0939547,.1195462,.1493746,.1221847,.1043939,.0897993,-.6931472,-.0361449,-.0298284,.0271899,.0177909,.0145946,-.0010676,.0321534,.0908669,.1042817,,
767329,0,0.152,11.61917,1,0,8.5,.09711,.0519305,.9240737,5.128998,3622,80,0,0,0,0,0,0,0,0,1,0,.0926794,1.63491,.6931472,.0869779,.1269853,.1611079,.1299628,.1100376,.0834013,.1195462,.1493746,.1221847,.1043939,.6931472,.0092781,-.0361449,-.0298284,.0271899,.0177909,.0145946,.3358095,.0897993,.0908669,.1042817,
767329,0,0.133,6.509071,0,0,4.75,.0959775,.04775,.947937,5.059998,3622,81,0,0,0,0,0,0,0,0,0,1,.0916466,1.621366,0,.09711,.0869779,.1269853,.1611079,.1299628,.0926794,.0834013,.1195462,.1493746,.1221847,-.6931472,-.0010328,.0092781,-.0361449,-.0298284,.0271899,.0177909,-.0135442,.1043939,.0897993,.0908669,.1042817
768024,0,1.575,21.66174,2,6,29.24997,.399678,.399678,2.796974,38.14398,3630,72,1,0,0,0,0,0,0,0,0,0,.3362422,3.641368,1.098612,,,,,,,,,,,,,,,,,,,,,,
768024,0,1.950,23.19722,1,4,23.74997,.4425805,.4159591,2.957989,52.25598,3630,73,0,1,0,0,0,0,0,0,0,0,.3664335,3.956154,.6931472,.399678,,,,,.3362422,,,,,-.4054651,.0301913,,,,,,.3147864,,,,
768024,0,2.473,32.14192,3,2,15,.5267324,.4501987,3.248478,91.43896,3630,74,0,0,1,0,0,0,0,0,0,0,.4231298,4.515672,1.386294,.4425805,.399678,,,,.3664335,.3362422,,,,.6931472,.0566963,.0301913,,,,,.5595174,,,,
768024,0,2.300,48.67516,4,4,20,.6202006,.4826465,3.612574,126.049,3630,75,0,0,0,1,0,0,0,0,0,0,.48255,4.83667,1.609438,.5267324,.4425805,.399678,,,.4231298,.3664335,.3362422,,,.2231436,.0594202,.0566963,.0301913,,,,.3209987,,,,
768024,0,2.000,29.13525,2,4,20.24997,.8477783,.6229081,3.908022,117.489,3630,76,0,0,0,0,1,0,0,0,0,0,.613984,4.766345,1.098612,.6202006,.5267324,.4425805,.399678,,.48255,.4231298,.3664335,.3362422,,-.5108256,.131434,.0594202,.0566963,.0301913,,,-.0703259,,,,
768024,0,1.650,10.29746,1,2,9.625,.8845959,.6063027,4.471973,75.34998,3630,77,0,0,0,0,0,1,0,0,0,0,.6337134,4.322144,.6931472,.8477783,.6202006,.5267324,.4425805,.399678,.613984,.48255,.4231298,.3664335,.3362422,-.4054651,.0197294,.131434,.0594202,.0566963,.0301913,,-.444201,,,,
768024,0,1.900,7.004023,1,0,7.374996,.9598432,.610199,5.049908,72.95898,3630,78,0,0,0,0,0,0,1,0,0,0,.6728644,4.289897,.6931472,.8845959,.8477783,.6202006,.5267324,.4425805,.6337134,.613984,.48255,.4231298,.3664335,0,.039151,.0197294,.131434,.0594202,.0566963,.0301913,-.0322461,.3362422,,,
768024,0,1.800,8.094138,0,2,8.625,.9537878,.5551734,5.736141,82.07996,3630,79,0,0,0,0,0,0,0,1,0,0,.6697699,4.407694,0,.9598432,.8845959,.8477783,.6202006,.5267324,.6728644,.6337134,.613984,.48255,.4231298,-.6931472,-.0030945,.039151,.0197294,.131434,.0594202,.0566963,.1177964,.3664335,.3362422,,
768024,0,1.850,6.951147,3,0,8,.9981871,.5337896,6.349709,86.92694,3630,80,0,0,0,0,0,0,0,0,1,0,.6922403,4.465068,1.386294,.9537878,.9598432,.8845959,.8477783,.6202006,.6697699,.6728644,.6337134,.613984,.48255,1.386294,.0224704,-.0030945,.039151,.0197294,.131434,.0594202,.057374,.4231298,.3664335,.3362422,
768024,0,1.800,6.106395,0,0,10.25,1.108684,.5515842,6.869152,92.94293,3630,81,0,0,0,0,0,0,0,0,0,1,.7460639,4.531986,0,.9981871,.9537878,.9598432,.8845959,.8477783,.6922403,.6697699,.6728644,.6337134,.613984,-1.386294,.0538236,.0224704,-.0030945,.039151,.0197294,.131434,.0669179,.48255,.4231298,.3664335,.3362422
770196,0,2.734,4.351005,3,5,14,.6045198,.6045198,,52.28998,3560,72,1,0,0,0,0,0,0,0,0,0,.4728245,3.956805,1.386294,,,,,,,,,,,,,,,,,,,,,,
770196,0,3.125,7.337344,1,7,13,.4445882,.417846,3.444811,67.39197,3560,73,0,1,0,0,0,0,0,0,0,0,.3678243,4.210526,.6931472,.6045198,,,,,.4728245,,,,,-.6931472,-.1050003,,,,,,.2537212,,,,
770196,0,3.299,5.943346,0,3,7,.4477665,.3827064,3.705275,84.16095,3560,74,0,0,1,0,0,0,0,0,0,0,.3700221,4.432731,0,.4445882,.6045198,,,,.3678243,.4728245,,,,-.6931472,.0021978,-.1050003,,,,,.2222052,,,,
770196,0,2.531,6.61028,2,1,10.5,.461148,.35887,3.952417,82.57794,3560,75,0,0,0,1,0,0,0,0,0,0,.3792225,4.413743,1.098612,.4477665,.4445882,.6045198,,,.3700221,.3678243,.4728245,,,1.098612,.0092004,.0021978,-.1050003,,,,-.0189886,,,,
770196,0,2.649,7.791275,2,1,17.25,.5298433,.3893044,4.045464,76.05396,3560,76,0,0,0,0,1,0,0,0,0,0,.4251653,4.331443,1.098612,.461148,.4477665,.4445882,.6045198,,.3792225,.3700221,.3678243,.4728245,,0,.0459429,.0092004,.0021978,-.1050003,,,-.0822997,,,,
770196,0,2.432,8.210505,3,2,21.25,.5523787,.3786011,4.256317,89.14697,3560,77,0,0,0,0,0,1,0,0,0,0,.4397884,4.490286,1.386294,.5298433,.461148,.4477665,.4445882,.6045198,.4251653,.3792225,.3700221,.3678243,.4728245,.2876821,.014623,.0459429,.0092004,.0021978,-.1050003,,.1588435,,,,
770196,0,2.571,9.1959,2,4,26.5,.6909075,.439229,4.494225,103.304,3560,78,0,0,0,0,0,0,1,0,0,0,.5252653,4.637676,1.098612,.5523787,.5298433,.461148,.4477665,.4445882,.4397884,.4251653,.3792225,.3700221,.3678243,-.2876821,.085477,.014623,.0459429,.0092004,.0021978,-.1050003,.1473894,.4728245,,,
770196,0,2.902,9.653324,1,0,48,.7128377,.414923,4.926567,126.47,3560,79,0,0,0,0,0,0,0,1,0,0,.5381514,4.840005,.6931472,.6909075,.5523787,.5298433,.461148,.4477665,.5252653,.4397884,.4251653,.3792225,.3700221,-.4054651,.0128861,.085477,.014623,.0459429,.0092004,.0021978,.2023292,.3678243,.4728245,,
770196,0,3.776,13.93064,1,2,40.5,1.50178,.803091,5.337799,194.152,3560,80,0,0,0,0,0,0,0,0,1,0,.9170023,5.268641,.6931472,.7128377,.6909075,.5523787,.5298433,.461148,.5381514,.5252653,.4397884,.4251653,.3792225,0,.3788509,.0128861,.085477,.014623,.0459429,.0092004,.4286366,.3700221,.3678243,.4728245,
770196,0,4.391,16.48551,0,1,23.5,2.292299,1.140449,6.486256,250.3149,3560,81,0,0,0,0,0,0,0,0,0,1,1.191586,5.52272,0,1.50178,.7128377,.6909075,.5523787,.5298433,.9170023,.5381514,.5252653,.4397884,.4251653,-.6931472,.2745838,.3788509,.0128861,.085477,.014623,.0459429,.2540784,.3792225,.3700221,.3678243,.4728245
770519,0,9.857,9.042973,80,93,37.5,4.839966,4.839966,36.08136,172.459,3820,72,1,0,0,0,0,0,0,0,0,0,1.764725,5.150159,4.394449,,,,,,,,,,,,,,,,,,,,,,
770519,0,9.678,8.368749,81,71,14.75,4.809299,4.520016,37.82172,193.335,3820,73,0,1,0,0,0,0,0,0,0,0,1.75946,5.264424,4.406719,4.839966,,,,,1.764725,,,,,.01227,-.005265,,,,,,.114265,,,,
770519,0,8.129,4.600453,71,95,8.875,4.578648,3.913376,40.60272,189.8989,3820,74,0,0,1,0,0,0,0,0,0,0,1.718946,5.246492,4.276666,4.809299,4.839966,,,,1.75946,1.764725,,,,-.130053,-.0405136,-.005265,,,,,-.0179324,,,,
770519,0,9.359,3.509134,69,57,13.625,4.58345,3.566887,42.95087,193.2799,3820,75,0,0,0,1,0,0,0,0,0,0,1.719807,5.26414,4.248495,4.578648,4.809299,4.839966,,,1.718946,1.75946,1.764725,,,-.0281711,.0008606,-.0405136,-.005265,,,,.0176477,,,,
770519,0,9.862,6.388635,56,83,23.125,5.638309,4.142769,43.50851,247.1449,3820,76,0,0,0,0,1,0,0,0,0,0,1.892857,5.509975,4.043051,4.58345,4.578648,4.809299,4.839966,,1.719807,1.718946,1.75946,1.764725,,-.2054439,.1730504,.0008606,-.0405136,-.005265,,,.2458353,,,,
770519,0,10.594,5.729804,43,62,20,6.320328,4.331959,45.7124,269.252,3820,77,0,0,0,0,0,1,0,0,0,0,1.990655,5.595647,3.78419,5.638309,4.58345,4.578648,4.809299,4.839966,1.892857,1.719807,1.718946,1.75946,1.764725,-.2588615,.0977978,.1730504,.0008606,-.0405136,-.005265,,.0856724,,,,
770519,0,10.552,6.824726,64,47,18.375,6.52319,4.146973,48.68588,303.657,3820,78,0,0,0,0,0,0,1,0,0,0,2.01799,5.715899,4.174387,6.320328,5.638309,4.58345,4.578648,4.809299,1.990655,1.892857,1.719807,1.718946,1.75946,.3901978,.027335,.0977978,.1730504,.0008606,-.0405136,-.005265,.1202512,1.764725,,,
770519,0,10.075,5.444896,38,33,17,6.411484,3.731945,52.31934,327.3079,3820,79,0,0,0,0,0,0,0,1,0,0,2.003031,5.790901,3.663562,6.52319,6.320328,5.638309,4.58345,4.578648,2.01799,1.990655,1.892857,1.719807,1.718946,-.5108259,-.0149596,.027335,.0977978,.1730504,.0008606,-.0405136,.0750027,1.75946,1.764725,,
770519,0,9.566,5.302969,30,56,18.25,6.840027,3.657768,55.42383,349.0298,3820,80,0,0,0,0,0,0,0,0,1,0,2.059242,5.855157,3.433987,6.411484,6.52319,6.320328,5.638309,4.58345,2.003031,2.01799,1.990655,1.892857,1.719807,-.2295744,.0562117,-.0149596,.027335,.0977978,.1730504,.0008606,.0642562,1.718946,1.75946,1.764725,
770519,0,8.748,4.393324,5,49,18.5,7.435696,3.69935,57.9465,351.5647,3820,81,0,0,0,0,0,0,0,0,0,1,2.132472,5.862394,1.791759,6.840027,6.411484,6.52319,6.320328,5.638309,2.059242,2.003031,2.01799,1.990655,1.892857,-1.642228,.07323,.0562117,-.0149596,.027335,.0977978,.1730504,.0072365,1.719807,1.718946,1.75946,1.764725
770553,0,8.370,8.444607,8,12,22.375,2.303171,2.303171,11.43414,252.8269,3449,72,1,0,0,0,0,0,0,0,0,0,1.194883,5.532705,2.197225,,,,,,,,,,,,,,,,,,,,,,
770553,0,8.298,6.629843,13,8,13.25,2.328041,2.188007,12.8054,276.856,3449,73,0,1,0,0,0,0,0,0,0,0,1.202384,5.623497,2.639057,2.303171,,,,,1.194883,,,,,.4418328,.0075009,,,,,,.0907922,,,,
