distid,schid,lunch,enrol,exppp,math4,year,cpi,rexppp,lrexpp,lenrol,avgrexp,lavgrexp,tobs,lavgrexpb,lunchb,lenrolb,y94,y95,y96,y97,y98,y95b,y96b,y97b,y98b
82390,6592,10.7,466,3132,73.1,1994,1.482,3391.943,8.129158,6.144186,3999.913,8.082778,5,8.3061089,8.072,5.882609,1,0,0,0,0,.2,.2,.2,.2
82390,6592,9.09,308,3976,79.5,1995,1.524,4187.323,8.339817,5.7301,3999.913,8.240025,5,8.3061089,8.072,5.882609,0,1,0,0,0,.2,.2,.2,.2
82390,6592,6.96,344,4557,86.2,1996,1.569,4661.559,8.447105,5.840641,3999.913,8.394899,5,8.3061089,8.072,5.882609,0,0,1,0,0,.2,.2,.2,.2
82390,6592,7.61,355,4576,78.8,1997,1.605,4576,8.42858,5.872118,3999.913,8.437885,5,8.3061089,8.072,5.882609,0,0,0,1,0,.2,.2,.2,.2
82390,6592,6,339,4162,91,1998,1.63,4098.166,8.318295,5.826,3999.913,8.374957,5,8.3061089,8.072,5.882609,0,0,0,0,1,.2,.2,.2,.2
82390,6593,1.1,524,2917,72.1,1994,1.482,3159.099,8.058043,6.261492,3531.73,8.042777,3,8.1486483,.43000001,6.2387036,1,0,0,0,0,0,0,.33333333,.33333333
82390,6593,.19,517,3539,89.2,1997,1.605,3539,8.171599,6.248043,3531.73,8.188563,3,8.1486483,.43000001,6.2387036,0,0,0,1,0,0,0,.33333333,.33333333
82390,6593,0,496,3910,96,1998,1.63,3850.031,8.255836,6.206576,3531.73,8.214604,3,8.1486483,.43000001,6.2387036,0,0,0,0,1,0,0,.33333333,.33333333
29050,6595,29.3,510,2773,45.2,1994,1.482,3003.148,8.007417,6.234411,3372.762,7.911664,5,8.1348548,26.412,6.1342855,1,0,0,0,0,.2,.2,.2,.2
29050,6595,29.12,498,3132,65,1995,1.524,3298.465,8.101213,6.2106,3372.762,8.055413,5,8.1348548,26.412,6.1342855,0,1,0,0,0,.2,.2,.2,.2
29050,6595,21.66,457,3670,60.4,1996,1.569,3754.207,8.230632,6.124683,3372.762,8.168015,5,8.1348548,26.412,6.1342855,0,0,1,0,0,.2,.2,.2,.2
29050,6595,26.28,404,4134,53.3,1997,1.605,4134,8.327001,6.001415,3372.762,8.279977,5,8.1348548,26.412,6.1342855,0,0,0,1,0,.2,.2,.2,.2
29050,6595,25.7,446,3648,74,1998,1.63,3592.049,8.186478,6.100319,3372.762,8.259206,5,8.1348548,26.412,6.1342855,0,0,0,0,1,.2,.2,.2,.2
44010,6597,39.94,323,5038,44.2,1996,1.569,5153.595,8.54745,5.777652,4624.254,8.500005,3,8.5054474,39.75,5.7584745,0,0,1,0,0,0,.33333333,.33333333,.33333333
44010,6597,36.5,324,4848,43.5,1997,1.605,4848,8.486321,5.780744,4624.254,8.517353,3,8.5054474,39.75,5.7584745,0,0,0,1,0,0,.33333333,.33333333,.33333333
44010,6597,42.81,304,5049,71,1998,1.63,4971.562,8.511489,5.717028,4624.254,8.498984,3,8.5054474,39.75,5.7584745,0,0,0,0,1,0,.33333333,.33333333,.33333333
50040,6600,7.43,457,4419,74.1,1995,1.524,4653.868,8.445454,6.124683,4406.355,8.299087,4,8.4127779,6.3275,6.1492832,0,1,0,0,0,.25,.25,.25,.25
50040,6600,7.12,447,4555,64.3,1996,1.569,4659.513,8.446666,6.102559,4406.355,8.44606,4,8.4127779,6.3275,6.1492832,0,0,1,0,0,.25,.25,.25,.25
50040,6600,6.19,496,4765,58.5,1997,1.605,4765,8.469053,6.206576,4406.355,8.457922,4,8.4127779,6.3275,6.1492832,0,0,0,1,0,.25,.25,.25,.25
50040,6600,4.57,475,4638,66,1998,1.63,4566.865,8.426582,6.163315,4406.355,8.448043,4,8.4127779,6.3275,6.1492832,0,0,0,0,1,.25,.25,.25,.25
82010,6631,78.49,1177,2829,37.6,1995,1.524,2979.36,7.999464,7.070724,3669.791,8.033055,4,8.199091,88.23,7.0413222,0,1,0,0,0,.25,.25,.25,.25
82010,6631,78.49,1125,4048,28.1,1996,1.569,4140.88,8.328664,7.025538,3669.791,8.177549,4,8.199091,88.23,7.0413222,0,0,1,0,0,.25,.25,.25,.25
82010,6631,97.97,1164,3795,39.1,1997,1.605,3795,8.24144,7.059618,3669.791,8.286002,4,8.199091,88.23,7.0413222,0,0,0,1,0,.25,.25,.25,.25
82010,6631,97.97,1107,4317,76,1998,1.63,4250.789,8.354859,7.009409,3669.791,8.299757,4,8.199091,88.23,7.0413222,0,0,0,0,1,.25,.25,.25,.25
33020,6661,73.7,252,3482,48.4,1994,1.482,3770.992,8.235093,5.529429,4596.283,8.213497,5,8.4436777,77.642,5.4037804,1,0,0,0,0,.2,.2,.2,.2
33020,6661,61.04,209,5249,36.7,1995,1.524,5527.982,8.617579,5.342334,4596.283,8.444512,5,8.4436777,77.642,5.4037804,0,1,0,0,0,.2,.2,.2,.2
33020,6661,94.18,238,4756,50,1996,1.569,4865.125,8.489847,5.47227,4596.283,8.555751,5,8.4436777,77.642,5.4037804,0,0,1,0,0,.2,.2,.2,.2
33020,6661,80.65,211,5036,37,1997,1.605,5036,8.524367,5.351858,4596.283,8.507257,5,8.4436777,77.642,5.4037804,0,0,0,1,0,.2,.2,.2,.2
33020,6661,78.64,205,4842,64,1998,1.63,4767.736,8.469627,5.32301,4596.283,8.497372,5,8.4436777,77.642,5.4037804,0,0,0,0,1,.2,.2,.2,.2
33020,6662,57.8,593,3594,26,1994,1.482,3892.287,8.266752,6.385194,4871.329,8.26185,5,8.4983181,59.467999,6.3615194,1,0,0,0,0,.2,.2,.2,.2
33020,6662,57.17,602,5023,44.6,1995,1.524,5289.971,8.573568,6.400258,4871.329,8.431881,5,8.4983181,59.467999,6.3615194,0,1,0,0,0,.2,.2,.2,.2
33020,6662,61.32,609,4958,44.4,1996,1.569,5071.759,8.531443,6.411819,4871.329,8.552728,5,8.4983181,59.467999,6.3615194,0,0,1,0,0,.2,.2,.2,.2
33020,6662,68.42,507,6031,45.3,1997,1.605,6031,8.704668,6.228511,4871.329,8.621801,5,8.4983181,59.467999,6.3615194,0,0,0,1,0,.2,.2,.2,.2
33020,6662,52.63,591,5168,72,1998,1.63,5088.736,8.534785,6.381816,4871.329,8.62333,5,8.4983181,59.467999,6.3615194,0,0,0,0,1,.2,.2,.2,.2
40040,6664,37.7,515,3006,39.8,1994,1.482,3255.486,8.088097,6.244167,3371.157,7.861413,5,8.1411706,41.286,6.27212,1,0,0,0,0,.2,.2,.2,.2
40040,6664,40.89,537,3100,51.6,1995,1.524,3264.764,8.090942,6.285998,3371.157,8.08952,5,8.1411706,41.286,6.27212,0,1,0,0,0,.2,.2,.2,.2
40040,6664,44.01,555,3821,46,1996,1.569,3908.671,8.270953,6.318968,3371.157,8.184993,5,8.1411706,41.286,6.27212,0,0,1,0,0,.2,.2,.2,.2
40040,6664,42.18,524,4084,51.4,1997,1.605,4084,8.314832,6.261492,3371.157,8.293133,5,8.1411706,41.286,6.27212,0,0,0,1,0,.2,.2,.2,.2
40040,6664,41.65,518,3838,66,1998,1.63,3779.135,8.23725,6.249975,3371.157,8.276793,5,8.1411706,41.286,6.27212,0,0,0,0,1,.2,.2,.2,.2
41110,6666,2,542,3871,80.4,1994,1.482,4192.277,8.341,6.295266,4159.395,8.230106,5,8.3562204,1.636,6.289479,1,0,0,0,0,.2,.2,.2,.2
41110,6666,1.48,540,4070,99.1,1995,1.524,4286.319,8.363184,6.291569,4159.395,8.352153,5,8.3562204,1.636,6.289479,0,1,0,0,0,.2,.2,.2,.2
41110,6666,2.77,541,4440,100,1996,1.569,4541.874,8.421095,6.293419,4159.395,8.392558,5,8.3562204,1.636,6.289479,0,0,1,0,0,.2,.2,.2,.2
41110,6666,1.16,518,4689,95,1997,1.605,4689,8.452974,6.249975,4159.395,8.437161,5,8.3562204,1.636,6.289479,0,0,0,1,0,.2,.2,.2,.2
41110,6666,.77,554,3996,99,1998,1.63,3934.712,8.277593,6.317165,4159.395,8.369123,5,8.3562204,1.636,6.289479,0,0,0,0,1,.2,.2,.2,.2
44010,6667,9.15,437,3990,68.2,1996,1.569,4081.549,8.314232,6.079933,3842.348,8.271322,3,8.3044866,6.6666667,5.9823575,0,0,1,0,0,0,.33333333,.33333333,.33333333
44010,6667,5.03,377,4068,77.8,1997,1.605,4068,8.310906,5.932245,3842.348,8.312571,3,8.3044866,6.6666667,5.9823575,0,0,0,1,0,0,.33333333,.33333333,.33333333
44010,6667,5.82,378,4287,85,1998,1.63,4221.249,8.347886,5.934894,3842.348,8.329567,3,8.3044866,6.6666667,5.9823575,0,0,0,0,1,0,.33333333,.33333333,.33333333
44010,6668,14.11,241,3612,61.1,1996,1.569,3694.876,8.214703,5.484797,3773.253,8.232303,3,8.2667379,13.593333,5.4806331,0,0,1,0,0,0,.33333333,.33333333,.33333333
44010,6668,13.28,240,3946,69.9,1997,1.605,3946,8.280457,5.480639,3773.253,8.24812,3,8.2667379,13.593333,5.4806331,0,0,0,1,0,0,.33333333,.33333333,.33333333
44010,6668,13.39,239,4329,74,1998,1.63,4262.604,8.357635,5.476463,3773.253,8.319791,3,8.2667379,13.593333,5.4806331,0,0,0,0,1,0,.33333333,.33333333,.33333333
82100,6675,9.9,629,2816,45.6,1994,1.482,3049.717,8.022804,6.444131,3728.637,8.033365,5,8.2212315,12.176,6.3592073,1,0,0,0,0,.2,.2,.2,.2
82100,6675,8.5,553,3540,58.8,1995,1.524,3728.15,8.223667,6.315358,3728.637,8.12827,5,8.2212315,12.176,6.3592073,0,1,0,0,0,.2,.2,.2,.2
82100,6675,12.14,558,3985,77.2,1996,1.569,4076.434,8.312978,6.324359,3728.637,8.26932,5,8.2212315,12.176,6.3592073,0,0,1,0,0,.2,.2,.2,.2
82100,6675,13.47,579,4233,60.5,1997,1.605,4233,8.350666,6.361302,3728.637,8.332,5,8.2212315,12.176,6.3592073,0,0,0,1,0,.2,.2,.2,.2
82100,6675,16.87,573,4235,79,1998,1.63,4170.046,8.335682,6.350886,3728.637,8.343203,5,8.2212315,12.176,6.3592073,0,0,0,0,1,.2,.2,.2,.2
82100,6676,31.5,585,2892,34.4,1994,1.482,3132.024,8.049435,6.371612,3609.174,8.058297,5,8.1945444,30.26,6.2004745,1,0,0,0,0,.2,.2,.2,.2
82100,6676,31.29,444,3736,65,1995,1.524,3934.567,8.277556,6.095825,3609.174,8.169987,5,8.1945444,30.26,6.2004745,0,1,0,0,0,.2,.2,.2,.2
82100,6676,29.84,444,3792,53.7,1996,1.569,3879.006,8.263334,6.095825,3609.174,8.270471,5,8.1945444,30.26,6.2004745,0,0,1,0,0,.2,.2,.2,.2
82100,6676,29.57,498,3712,53.6,1997,1.605,3712,8.219326,6.2106,3609.174,8.241572,5,8.1945444,30.26,6.2004745,0,0,0,1,0,.2,.2,.2,.2
82100,6676,29.1,507,3869,70,1998,1.63,3809.659,8.245296,6.228511,3609.174,8.232395,5,8.1945444,30.26,6.2004745,0,0,0,0,1,.2,.2,.2,.2
82100,6677,.9,559,2761,58,1994,1.482,2990.152,8.003079,6.326149,3412.314,8.005664,5,8.1366726,3.54,6.1882295,1,0,0,0,0,.2,.2,.2,.2
82100,6677,2.44,407,3265,67.2,1995,1.524,3438.534,8.1428,6.008813,3412.314,8.075378,5,8.1366726,3.54,6.1882295,0,1,0,0,0,.2,.2,.2,.2
82100,6677,4.61,432,3726,81.8,1996,1.569,3811.492,8.245776,6.068426,3412.314,8.195613,5,8.1366726,3.54,6.1882295,0,0,1,0,0,.2,.2,.2,.2
82100,6677,4.62,517,3574,66.2,1997,1.605,3574,8.18144,6.248043,3412.314,8.214126,5,8.1366726,3.54,6.1882295,0,0,0,1,0,.2,.2,.2,.2
82100,6677,5.13,539,3711,80,1998,1.63,3654.083,8.2036,6.289716,3412.314,8.192582,5,8.1366726,3.54,6.1882295,0,0,0,0,1,.2,.2,.2,.2
82130,6680,43.51,504,3920,44.3,1995,1.524,4128.347,8.325632,6.222576,4209.924,8.412757,4,8.331712,47.4825,6.2179084,0,1,0,0,0,.25,.25,.25,.25
82130,6680,46.11,472,4212,65.7,1996,1.569,4308.643,8.368379,6.156979,4209.924,8.347234,4,8.331712,47.4825,6.2179084,0,0,1,0,0,.25,.25,.25,.25
82130,6680,47.2,522,3794,69.5,1997,1.605,3794,8.241177,6.257668,4209.924,8.306798,4,8.331712,47.4825,6.2179084,0,0,0,1,0,.25,.25,.25,.25
82130,6680,53.11,510,4000,86,1998,1.63,3938.65,8.278593,6.234411,4209.924,8.260059,4,8.331712,47.4825,6.2179084,0,0,0,0,1,.25,.25,.25,.25
82365,6682,10.1,452,2705,56.6,1994,1.482,2929.504,7.982588,6.113682,3695.279,7.979272,5,8.2221352,14.228,6.184795,1,0,0,0,0,.2,.2,.2,.2
82365,6682,10.79,407,3994,54,1995,1.524,4206.28,8.344334,6.008813,3695.279,8.17973,5,8.2221352,14.228,6.184795,0,1,0,0,0,.2,.2,.2,.2
82365,6682,18.31,495,3942,89.2,1996,1.569,4032.448,8.302129,6.204558,3695.279,8.323454,5,8.2221352,14.228,6.184795,0,0,1,0,0,.2,.2,.2,.2
82365,6682,16.43,527,4199,59.6,1997,1.605,4199,8.342602,6.2672,3695.279,8.32257,5,8.2221352,14.228,6.184795,0,0,0,1,0,.2,.2,.2,.2
82365,6682,15.51,561,3955,86,1998,1.63,3894.341,8.26728,6.329721,3695.279,8.30565,5,8.2221352,14.228,6.184795,0,0,0,0,1,.2,.2,.2,.2
50230,6684,7.3,420,3944,78.6,1994,1.482,4271.336,8.359682,6.040255,4318.969,8.387817,5,8.3584579,12.11,6.0279619,1,0,0,0,0,.2,.2,.2,.2
50230,6684,10.07,423,3745,81.4,1995,1.524,3944.045,8.279963,6.047372,4318.969,8.320616,5,8.3584579,12.11,6.0279619,0,1,0,0,0,.2,.2,.2,.2
50230,6684,10.98,410,4249,90.6,1996,1.569,4346.492,8.377124,6.016157,4318.969,8.329722,5,8.3584579,12.11,6.0279619,0,0,1,0,0,.2,.2,.2,.2
50230,6684,18.35,425,4204,94.4,1997,1.605,4204,8.343792,6.052089,4318.969,8.360597,5,8.3584579,12.11,6.0279619,0,0,0,1,0,.2,.2,.2,.2
50230,6684,13.85,397,4705,92,1998,1.63,4632.837,8.440925,5.983936,4318.969,8.393538,5,8.3584579,12.11,6.0279619,0,0,0,0,1,.2,.2,.2,.2
82010,6693,62.49,971,4006,31.5,1996,1.569,4097.916,8.318233,6.878326,3963.789,8.27274,3,8.3036817,65.143333,6.8621132,0,0,1,0,0,0,.33333333,.33333333,.33333333
82010,6693,79.21,923,4289,75.3,1997,1.605,4289,8.363809,6.827629,3963.789,8.341281,3,8.3036817,65.143333,6.8621132,0,0,0,1,0,0,.33333333,.33333333,.33333333
82010,6693,53.73,973,3793,66,1998,1.63,3734.825,8.225456,6.880384,3963.789,8.297024,3,8.3036817,65.143333,6.8621132,0,0,0,0,1,0,.33333333,.33333333,.33333333
81010,6697,21,436,3052,76.5,1994,1.482,3305.304,8.103284,6.077642,4059.171,8.057419,5,8.3161182,18.63,6.147836,1,0,0,0,0,.2,.2,.2,.2
81010,6697,19.25,450,4152,65.5,1995,1.524,4372.677,8.383131,6.109248,4059.171,8.252965,5,8.3161182,18.63,6.147836,0,1,0,0,0,.2,.2,.2,.2
81010,6697,21.19,492,4467,86.3,1996,1.569,4569.494,8.427157,6.198479,4059.171,8.405387,5,8.3161182,18.63,6.147836,0,0,1,0,0,.2,.2,.2,.2
81010,6697,15.48,481,4707,84.3,1997,1.605,4707,8.456806,6.175867,4059.171,8.442092,5,8.3161182,18.63,6.147836,0,0,0,1,0,.2,.2,.2,.2
81010,6697,16.23,482,4460,87,1998,1.63,4391.595,8.387447,6.177944,4059.171,8.422729,5,8.3161182,18.63,6.147836,0,0,0,0,1,.2,.2,.2,.2
50040,6766,33.39,581,4252,69.7,1995,1.524,4477.992,8.40693,6.364751,4429.95,8.240224,4,8.4190629,33.0425,6.209404,0,1,0,0,0,.25,.25,.25,.25
50040,6766,32.06,472,4877,61.2,1996,1.569,4988.901,8.514971,6.156979,4429.95,8.462409,4,8.4190629,33.0425,6.209404,0,0,1,0,0,.25,.25,.25,.25
50040,6766,31.55,466,4834,57.6,1997,1.605,4834,8.48343,6.144186,4429.95,8.499325,4,8.4190629,33.0425,6.209404,0,0,0,1,0,.25,.25,.25,.25
50040,6766,35.17,479,4820,56,1998,1.63,4746.074,8.465073,6.1717,4429.95,8.474294,4,8.4190629,33.0425,6.209404,0,0,0,0,1,.25,.25,.25,.25
50070,6767,61.89,365,4772,100,1996,1.569,4881.492,8.493206,5.899898,4529.341,8.459625,3,8.4974171,57.066667,5.8860919,0,0,1,0,0,0,.33333333,.33333333,.33333333
50070,6767,58.99,415,5054,72.7,1997,1.605,5054,8.527935,6.028278,4529.341,8.510721,3,8.4974171,57.066667,5.8860919,0,0,0,1,0,0,.33333333,.33333333,.33333333
50070,6767,50.32,308,5071,64,1998,1.63,4993.224,8.515837,5.7301,4529.341,8.521905,3,8.4974171,57.066667,5.8860919,0,0,0,0,1,0,.33333333,.33333333,.33333333
50140,6768,16.6,523,3071,90.3,1994,1.482,3325.881,8.109489,6.259582,3863.774,8.074947,5,8.2669596,13.904,6.2839738,1,0,0,0,0,.2,.2,.2,.2
50140,6768,13.85,534,3731,70.1,1995,1.524,3929.301,8.276217,6.280396,3863.774,8.196324,5,8.2669596,13.904,6.2839738,0,1,0,0,0,.2,.2,.2,.2
50140,6768,12.65,535,4092,64,1996,1.569,4185.889,8.339475,6.282267,3863.774,8.308346,5,8.2669596,13.904,6.2839738,0,0,1,0,0,.2,.2,.2,.2
50140,6768,13.73,535,4567,71.4,1997,1.605,4567,8.426612,6.282267,3863.774,8.383992,5,8.2669596,13.904,6.2839738,0,0,0,1,0,.2,.2,.2,.2
50140,6768,12.69,553,4138,81,1998,1.63,4074.534,8.312511,6.315358,3863.774,8.371188,5,8.2669596,13.904,6.2839738,0,0,0,0,1,.2,.2,.2,.2
74010,6775,23.4,442,2320,68.3,1994,1.482,2512.551,7.829054,6.09131,3458.174,7.869327,5,8.1359859,21.212,6.0468451,1,0,0,0,0,.2,.2,.2,.2
74010,6775,19.95,426,3526,62.3,1995,1.524,3713.406,8.219705,6.05444,3458.174,8.043335,5,8.1359859,21.212,6.0468451,0,1,0,0,0,.2,.2,.2,.2
74010,6775,25.59,445,3455,44.7,1996,1.569,3534.274,8.170263,6.098074,3458.174,8.19529,5,8.1359859,21.212,6.0468451,0,0,1,0,0,.2,.2,.2,.2
74010,6775,17.98,400,4081,50.7,1997,1.605,4081,8.314097,5.991465,3458.174,8.244764,5,8.1359859,21.212,6.0468451,0,0,0,1,0,.2,.2,.2,.2
74010,6775,19.14,403,4254,59,1998,1.63,4188.754,8.340158,5.998937,3458.174,8.327213,5,8.1359859,21.212,6.0468451,0,0,0,0,1,.2,.2,.2,.2
82365,6825,20.48,529,4120,60.6,1996,1.569,4214.532,8.346293,6.270988,3791.879,8.341179,3,8.3592138,25.056666,6.2483927,0,0,1,0,0,0,.33333333,.33333333,.33333333
82365,6825,26.64,523,4217,61.7,1997,1.605,4217,8.346879,6.259582,3791.879,8.346586,3,8.3592138,25.056666,6.2483927,0,0,0,1,0,0,.33333333,.33333333,.33333333
82365,6825,28.05,500,4659,85,1998,1.63,4587.543,8.4311,6.214608,3791.879,8.389876,3,8.3592138,25.056666,6.2483927,0,0,0,0,1,0,.33333333,.33333333,.33333333
82430,6826,42.54,536,4232,48.4,1995,1.524,4456.929,8.402215,6.284134,3926.502,8.092308,4,8.3051574,39.964999,6.3219938,0,1,0,0,0,.25,.25,.25,.25
82430,6826,40.55,585,4031,55.6,1996,1.569,4123.49,8.324455,6.371612,3926.502,8.364091,4,8.3051574,39.964999,6.3219938,0,0,1,0,0,.25,.25,.25,.25
82430,6826,37.1,563,4385,56.4,1997,1.605,4385,8.385945,6.33328,3926.502,8.355673,4,8.3051574,39.964999,6.3219938,0,0,0,1,0,.25,.25,.25,.25
82430,6826,39.67,544,4657,65,1998,1.63,4585.574,8.430671,6.298949,3926.502,8.408558,4,8.3051574,39.964999,6.3219938,0,0,0,0,1,.25,.25,.25,.25
82430,6827,27.64,471,3802,50.6,1995,1.524,4004.075,8.295068,6.154858,3891.899,8.084635,4,8.29038,31.632499,6.1877443,0,1,0,0,0,.25,.25,.25,.25
82430,6827,33.48,460,4339,49.3,1996,1.569,4438.557,8.398085,6.131227,3891.899,8.347902,4,8.29038,31.632499,6.1877443,0,0,1,0,0,.25,.25,.25,.25
82430,6827,31.88,508,4197,56.9,1997,1.605,4197,8.342125,6.230482,3891.899,8.370496,4,8.29038,31.632499,6.1877443,0,0,0,1,0,.25,.25,.25,.25
82430,6827,33.53,510,4403,61,1998,1.63,4335.469,8.374585,6.234411,3891.899,8.358487,4,8.29038,31.632499,6.1877443,0,0,0,0,1,.25,.25,.25,.25
47010,6872,4.4,462,3025,55.3,1994,1.482,3276.063,8.094398,6.135565,4109.478,8.142473,5,8.3235617,4.852,6.1388165,1,0,0,0,0,.2,.2,.2,.2
47010,6872,4.78,472,4009,87.7,1995,1.524,4222.077,8.348083,6.156979,4109.478,8.229263,5,8.3235617,4.852,6.1388165,0,1,0,0,0,.2,.2,.2,.2
47010,6872,5.57,473,4577,77.8,1996,1.569,4682.018,8.451485,6.159095,4109.478,8.401119,5,8.3235617,4.852,6.1388165,0,0,1,0,0,.2,.2,.2,.2
47010,6872,4.81,464,4638,72.4,1997,1.605,4638,8.442039,6.139884,4109.478,8.446773,5,8.3235617,4.852,6.1388165,0,0,0,1,0,.2,.2,.2,.2
47010,6872,4.7,447,4306,79,1998,1.63,4239.957,8.352308,6.102559,4109.478,8.39818,5,8.3235617,4.852,6.1388165,0,0,0,0,1,.2,.2,.2,.2
47060,6874,6.4,526,3078,85.3,1994,1.482,3333.462,8.111767,6.265301,3509.815,8.036507,5,8.166909,5.782,6.3782713,1,0,0,0,0,.2,.2,.2,.2
47060,6874,8.96,579,3364,85.7,1995,1.524,3542.795,8.172671,6.361302,3509.815,8.142682,5,8.166909,5.782,6.3782713,0,1,0,0,0,.2,.2,.2,.2
47060,6874,5.39,621,3435,82.2,1996,1.569,3513.815,8.164457,6.431331,3509.815,8.168573,5,8.166909,5.782,6.3782713,0,0,1,0,0,.2,.2,.2,.2
47060,6874,4.23,608,3883,90,1997,1.605,3883,8.264363,6.410175,3509.815,8.215657,5,8.166909,5.782,6.3782713,0,0,0,1,0,.2,.2,.2,.2
47060,6874,3.93,616,3997,95,1998,1.63,3935.696,8.277843,6.423247,3509.815,8.271126,5,8.166909,5.782,6.3782713,0,0,0,0,1,.2,.2,.2,.2
13135,6888,45.1,102,2615,54.5,1994,1.482,2832.034,7.94875,4.624973,3413.583,7.985765,5,8.1428017,50.836,4.4947811,1,0,0,0,0,.2,.2,.2,.2
13135,6888,59.09,88,3843,52.4,1995,1.524,4047.254,8.305794,4.477337,3413.583,8.143124,5,8.1428017,50.836,4.4947811,0,1,0,0,0,.2,.2,.2,.2
13135,6888,48.15,80,3515,38.9,1996,1.569,3595.65,8.18748,4.382027,3413.583,8.248385,5,8.1428017,50.836,4.4947811,0,0,1,0,0,.2,.2,.2,.2
13135,6888,50.82,81,3555,33.3,1997,1.605,3555,8.17611,4.394449,3413.583,8.181811,5,8.1428017,50.836,4.4947811,0,0,0,1,0,.2,.2,.2,.2
13135,6888,51.02,99,3459,88,1998,1.63,3405.948,8.133279,4.59512,3413.583,8.154923,5,8.1428017,50.836,4.4947811,0,0,0,0,1,.2,.2,.2,.2
50210,6932,5.3,483,2640,40.6,1994,1.482,2859.109,7.958265,6.180017,3457.738,8.007518,5,8.1469021,11.724,6.254657,1,0,0,0,0,.2,.2,.2,.2
50210,6932,11.61,524,3375,68.2,1995,1.524,3554.38,8.175936,6.261492,3457.738,8.073011,5,8.1469021,11.724,6.254657,0,1,0,0,0,.2,.2,.2,.2
50210,6932,9.46,535,3548,74.1,1996,1.569,3629.407,8.196825,6.282267,3457.738,8.186435,5,8.1469021,11.724,6.254657,0,0,1,0,0,.2,.2,.2,.2
50210,6932,14.86,529,3879,71.4,1997,1.605,3879,8.263332,6.270988,3457.738,8.230632,5,8.1469021,11.724,6.254657,0,0,0,1,0,.2,.2,.2,.2
50210,6932,17.39,533,3734,94,1998,1.63,3676.73,8.209779,6.278522,3457.738,8.236915,5,8.1469021,11.724,6.254657,0,0,0,0,1,.2,.2,.2,.2
50210,6933,3.4,643,2878,56.2,1994,1.482,3116.862,8.044582,6.466145,3618.199,8.033267,5,8.1928017,4.1560001,6.3775794,1,0,0,0,0,.2,.2,.2,.2
50210,6933,3.45,625,3566,68.4,1995,1.524,3755.532,8.230985,6.437752,3618.199,8.14212,5,8.1928017,4.1560001,6.3775794,0,1,0,0,0,.2,.2,.2,.2
50210,6933,3.48,598,3723,68.8,1996,1.569,3808.423,8.24497,6.393591,3618.199,8.238002,5,8.1928017,4.1560001,6.3775794,0,0,1,0,0,.2,.2,.2,.2
50210,6933,5.44,548,3915,67.5,1997,1.605,3915,8.272571,6.306275,3618.199,8.258865,5,8.1928017,4.1560001,6.3775794,0,0,0,1,0,.2,.2,.2,.2
50210,6933,5.01,536,4130,80,1998,1.63,4066.656,8.310576,6.284134,3618.199,8.291754,5,8.1928017,4.1560001,6.3775794,0,0,0,0,1,.2,.2,.2,.2
63150,6939,.4,485,4273,73.6,1994,1.482,4627.642,8.439802,6.184149,4935.156,8.366969,5,8.5158825,1.502,6.161853,1,0,0,0,0,.2,.2,.2,.2
63150,6939,.84,475,5033,87.9,1995,1.524,5300.502,8.575557,6.163315,4935.156,8.509982,5,8.5158825,1.502,6.161853,0,1,0,0,0,.2,.2,.2,.2
63150,6939,1.26,457,5259,80.5,1996,1.569,5379.666,8.590382,6.124683,4935.156,8.582996,5,8.5158825,1.502,6.161853,0,0,1,0,0,.2,.2,.2,.2
63150,6939,3.34,479,5165,74.6,1997,1.605,5165,8.549661,6.1717,4935.156,8.570229,5,8.5158825,1.502,6.161853,0,0,0,1,0,.2,.2,.2,.2
63150,6939,1.67,476,5241,93,1998,1.63,5160.617,8.548811,6.165418,4935.156,8.549236,5,8.5158825,1.502,6.161853,0,0,0,0,1,.2,.2,.2,.2
63150,6940,.6,536,4193,78.2,1994,1.482,4541.002,8.420903,6.284134,4898.352,8.364773,5,8.499865,.46,6.270504,1,0,0,0,0,.2,.2,.2,.2
63150,6940,.38,533,4831,96.6,1995,1.524,5087.766,8.534595,6.278522,4898.352,8.479363,5,8.499865,.46,6.270504,0,1,0,0,0,.2,.2,.2,.2
63150,6940,.56,534,4929,94.9,1996,1.569,5042.094,8.525577,6.280396,4898.352,8.530096,5,8.499865,.46,6.270504,0,0,1,0,0,.2,.2,.2,.2
63150,6940,.57,526,5216,91.5,1997,1.605,5216,8.559486,6.265301,4898.352,8.542675,5,8.499865,.46,6.270504,0,0,0,1,0,.2,.2,.2,.2
63150,6940,.19,515,5543,97,1998,1.63,5457.985,8.604835,6.244167,4898.352,8.582417,5,8.499865,.46,6.270504,0,0,0,0,1,.2,.2,.2,.2
63150,6941,3,462,4545,81.7,1994,1.482,4922.217,8.501514,6.135565,5006.024,8.456923,5,8.5205441,3.916,6.1424658,1,0,0,0,0,.2,.2,.2,.2
63150,6941,3.91,486,4735,91.9,1995,1.524,4986.664,8.514523,6.186209,5006.024,8.508039,5,8.5205441,3.916,6.1424658,0,1,0,0,0,.2,.2,.2,.2
63150,6941,4.32,482,4837,92.9,1996,1.569,4947.983,8.506735,6.177944,5006.024,8.510636,5,8.5205441,3.916,6.1424658,0,0,1,0,0,.2,.2,.2,.2
